,sr,miu,irstp,Total Aggregated Utility,Distance to threshold 2035,Distance to threshold 2055,Distance to threshold 2075,Population under threshold 2035,Population under threshold 2055,Population under threshold 2075
0,0.1519175578961026,2070.5583226042822,0.0010000406442938602,17850.422268732083,0.1048404015920208,0.0,0.0,265.1144638558088,0.0,0.0
1,0.10587109560167192,2068.3883256570402,0.0010001066108509193,17700.095168003474,0.09951992162253864,0.0,0.0,265.1144638558088,0.0,0.0
2,0.22160314151810034,2084.2800981376804,0.0010000309296241026,17950.08636195568,0.11296003490448703,0.0,0.0,265.1144638558088,0.0,0.0
3,0.10003020855983034,2065.2083286602096,0.0011024489528956645,17372.890864642064,0.09882593576156418,0.0,0.0,265.1144638558088,0.0,0.0
4,0.13425849444479346,2065.420329264263,0.0010000310357623702,17803.450065159188,0.10277291599972238,0.0,0.0,265.1144638558088,0.0,0.0
5,0.11823585743526588,2069.513240923002,0.001000002169909297,17750.64025926199,0.10095181073537329,0.0,0.0,265.1144638558088,0.0,0.0
6,0.1777571556658081,2068.082425615352,0.0010000047501749283,17900.682925459914,0.10780837483552141,0.0,0.0,265.1144638558088,0.0,0.0
7,0.10001494930735018,2065.4964230365736,0.001000194536323817,17672.45522334356,0.09882614084533081,0.0,0.0,265.1144638558088,0.0,0.0
