,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.23440601213542572,2144.780339127732,0.00409417853504439,0.002816438362662663,11107.384023401595,4.000637607512822,7.0
1,0.23720658009805862,2150.465918517939,0.01317306032357618,0.003229172107197191,11108.926437280601,3.9507163731148225,7.0
2,0.23058612108349785,2127.582537376468,0.004759194625834912,0.008626633369615229,11100.310426700486,4.1523120355338285,7.0
3,0.23416167964407836,2138.2811016088926,0.004757501821542313,0.014866125170717542,11105.493616415888,4.050063165109031,7.0
4,0.23695154110487474,2158.4655271612983,0.003662610831574518,0.0029171019960672366,11110.105460082219,3.9009592583435118,7.0
5,0.22882262971115921,2120.124803414828,0.0036915062795865156,0.011793603779213072,11096.656675453392,4.2509428374406575,7.0
6,0.23877473435123184,2120.830136944094,0.0024490616921615358,0.014867489612842512,11098.778836506446,4.211192789145201,7.0
7,0.23036157311607205,2133.56312398666,0.008429332582313586,0.0018875833839170695,11103.086138386581,4.101457629835345,7.0
8,0.2094426893067418,2065.0000106233783,0.010130326650240669,0.001001008658205971,11078.153339082934,5.250054094751291,6.0
9,0.24518775980696994,2065.000149551614,0.007513617922348637,0.0016479171679605405,11089.196700875373,5.201833056794343,6.0
10,0.24157470495209774,2173.238768648846,0.00809949012027537,0.004683412108910816,11111.5444535254,3.800000306171782,7.0
11,0.2288702140083583,2115.2949996535463,0.004205804409983386,0.007443314188501026,11092.582403198568,4.300553645850941,7.0
