,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.23440601213542572,2144.780339127732,0.00409417853504439,0.002816438362662663,11107.384023401595,4.000637607512822,7.0
1,0.23720658009805862,2150.465918517939,0.01317306032357618,0.003229172107197191,11108.926437280601,3.9507163731148225,7.0
2,0.23058612108349785,2127.582537376468,0.004759194625834912,0.008626633369615229,11100.310426700486,4.1523120355338285,7.0
3,0.22882262971115921,2115.0798507376294,0.003613221217289155,0.009393301955357633,11092.367807233037,4.30300324132523,7.0
4,0.23416167964407836,2138.2811016088926,0.004757501821542313,0.014866125170717542,11105.493616415888,4.050063165109031,7.0
5,0.24157470495209774,2172.9956361203626,0.00809949012027537,0.004764840056475835,11111.534130245334,3.801244824063545,7.0
6,0.23695154110487474,2158.4655271612983,0.003662610831574518,0.0029171019960672366,11110.105460082219,3.9009592583435118,7.0
7,0.22882262971115921,2120.124803414828,0.0036915062795865156,0.011793603779213072,11096.656675453392,4.2509428374406575,7.0
8,0.23877473435123184,2120.830136944094,0.0024490616921615358,0.014867489612842512,11098.778836506446,4.211192789145201,7.0
9,0.23036157311607205,2133.56312398666,0.008429332582313586,0.0018875833839170695,11103.086138386581,4.101457629835345,7.0
10,0.20904810493206855,2065.0063288888105,0.0011163876742819384,0.005942397369189422,11077.913924213772,5.250242804095817,6.0
11,0.24487965756480665,2065.0001599672905,0.001249736970212413,0.0022298646286623112,11089.18185072339,5.202387975663688,6.0
