,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Distance to consumption threshold 2105,Population below consumption threshold 2105,Temperature overshoot 2105
8,0.1424661354766401,2065.0025527933526,0.0010001545685235833,0.005310937688892764,9952.252857045347,0.09401494976595592,372.6198936204345,6.0
9,0.17715276196402022,2065.001248878943,0.0010000813249551473,0.010489339700049654,9999.287323657069,0.11344940245978746,372.6198936204345,6.0
10,0.10673964102397412,2065.002644570172,0.0010000737576504864,0.006556068898794654,9877.120458533971,0.07229184192901245,372.6198936204345,6.0
11,0.19389466618749376,2065.008706079735,0.0010000963543384611,0.011287532434858959,10014.302279165388,0.1226370404793668,372.6198936204345,6.0
12,0.2039957574055801,2065.002644570172,0.0010000737576504864,0.006791388048313934,10021.255599660408,0.12810679903818406,372.6198936204345,6.0
13,0.13527522641852407,2065.0104644792355,0.0010000443335164296,0.011922416462447306,9939.619551608917,0.08986713105734495,372.6198936204345,6.0
14,0.18462535384902296,2065.0129395525537,0.0010002352129231458,0.011254273614383907,10006.399701843806,0.11760252199813731,372.6198936204345,6.0
15,0.1566555645439946,2065.0231926997767,0.001000015529238655,0.011466967758837664,9974.345806418361,0.102193243986623,372.6198936204345,6.0
16,0.21325278214337373,2065.0220203818403,0.0010000736071287205,0.0038612287552322717,10026.23800462516,0.13326481890545933,372.6198936204345,6.0
17,0.1584544158214057,2065.008690059605,0.0010001402450963378,0.0052827557288430685,9976.738866765992,0.10312981294024093,372.6198936204345,6.0
18,0.12560436142624515,2065.018385052707,0.0010001498599475614,0.010911867293025335,9920.560411936178,0.08414683269607193,372.6198936204345,6.0
19,0.18458802969312188,2065.0547910893756,0.001000082214063423,0.011287532434858959,10006.473165223202,0.11780290613959221,372.6198936204345,6.0
20,0.12329158398516413,2065.0058388397283,0.0010000477519855689,0.010282266973473788,9915.819392049518,0.08268504185562103,372.6198936204345,6.0
21,0.1072223259757735,2065.0221524554104,0.0010001840790280932,0.011285483832315708,9878.222424669486,0.07269463089477507,372.6198936204345,6.0
22,0.12173830429229797,2065.008706079735,0.0010000963543384611,0.011287532434858959,9912.43501133722,0.08175112613892266,372.6198936204345,6.0
23,0.20489317478784966,2065.0084831998365,0.0010000452333345335,0.010142550819132429,10021.818035578333,0.1286278456994268,372.6198936204345,6.0
24,0.17152142597143327,2065.0087548100214,0.0010000963543384611,0.010772077659344905,9993.150972603058,0.11039033679427823,372.6198936204345,6.0
25,0.1157187815398753,2065.000802657886,0.0010004528659071606,0.007954692430591092,9898.607099890914,0.07799342445198404,372.6198936204345,6.0
26,0.21092045908461138,2065.019562665617,0.0010000851714277123,0.0073813041436568945,10025.086369398045,0.13197690197791584,372.6198936204345,6.0
27,0.182893859311666,2065.0129395525537,0.001000199878204252,0.013832792896049828,10004.831329564575,0.11665586474867662,372.6198936204345,6.0
28,0.21490256152538986,2065.001248878943,0.001000042872365495,0.010074202390663369,10027.053136742921,0.13405088990892594,372.6198936204345,6.0
29,0.17685369584466226,2065.00442685773,0.0010000324843414843,0.010924670729581037,9999.021782662689,0.11330178812272773,372.6198936204345,6.0
30,0.11716587214516994,2065.0006164888705,0.0010004528659071606,0.009581581598417304,9901.932006331353,0.07889423149281288,372.6198936204345,6.0
31,0.13790716436734946,2065.0112418891836,0.0010003863718381885,0.007931117255245783,9944.06998007066,0.09141177970476516,372.6198936204345,6.0
32,0.20064269165918228,2065.0078838490726,0.0010000452333345335,0.010144252157534813,10019.15254996794,0.12630863120722507,372.6198936204345,6.0
33,0.18738638257047324,2065.016214871711,0.0010008129795533248,0.00836972862675703,10008.27408975508,0.11912789331253204,372.6198936204345,6.0
34,0.10581496518845653,2065.002644570172,0.0010000842474859961,0.007029949608989688,9874.734929608669,0.07169163443012,372.6198936204345,6.0
35,0.18453814855184936,2065.000971817464,0.0010001874482434565,0.01049002329770232,10006.380857516899,0.11749169324654724,372.6198936204345,6.0
36,0.21466845786780048,2065.001248878943,0.001000042872365495,0.010074202390663369,10026.947495572493,0.13392288592635226,372.6198936204345,6.0
37,0.10921594426450623,2065.003340297275,0.0010000910850282278,0.007944257595126604,9883.347273053774,0.07389077149237727,372.6198936204345,6.0
38,0.20482659690435778,2065.0084831998365,0.0010000452333345335,0.010142550819132429,10021.778361220537,0.12859155818271084,372.6198936204345,6.0
39,0.10823272814548153,2065.004906526386,0.0010001967694492039,0.007109642073895828,9880.78206565625,0.0732664722229815,372.6198936204345,6.0
40,0.2329474830960783,2065.002472772136,0.0010000736071287205,0.010741862897872571,10032.86616900143,0.14398253990420695,372.6198936204345,6.0
41,0.11466924513482918,2065.0058767907353,0.001000011615742602,0.00995093300268066,9896.593211254913,0.07736020305370028,372.6198936204345,6.0
42,0.10889361309060534,2065.0025527933526,0.001000003771709353,0.005101245086227317,9882.630923602193,0.07368034647416738,372.6198936204345,6.0
43,0.19425052171220228,2065.000164002605,0.0010000138914035876,0.010395647761062434,10014.664794573027,0.12278503729427004,372.6198936204345,6.0
44,0.19448915478570503,2065.016191599953,0.0010000737755424666,0.005129393150401608,10014.767701961633,0.12300120510740714,372.6198936204345,6.0
45,0.17769684656611978,2065.0013236741065,0.0010000324843414843,0.010924670729581037,9999.897736892995,0.11374835027909636,372.6198936204345,6.0
46,0.13080092622834466,2065.004399906759,0.0010007638337406627,0.007538439416855974,9930.413089720401,0.08719376027354897,372.6198936204345,6.0
47,0.17801275252505003,2065.0000296768108,0.0010000813249551473,0.01039568794175428,10000.174164734519,0.11391489437361896,372.6198936204345,6.0
48,0.15254675367713227,2065.0009276417272,0.0010000813249551473,0.010385239600567689,9968.354262125848,0.09976509125066624,372.6198936204345,6.0
49,0.1591611272235972,2065.0007993580853,0.001000042872365495,0.010074202390663369,9977.810368333525,0.10348581447735788,372.6198936204345,6.0
50,0.18842907027972577,2065.00404575782,0.001000130402852726,0.0054587678016786816,10009.865020796155,0.11963230373140743,372.6198936204345,6.0
51,0.16417784496397825,2065.0138133553473,0.0010000737755424666,0.005061020130512826,9984.354159610079,0.10635023488577516,372.6198936204345,6.0
52,0.10159496486211278,2065.001248878943,0.0010000813249551473,0.009813324874035093,9863.593394259295,0.06891434324514628,372.6198936204345,6.0
53,0.10762470211889105,2065.009960274642,0.0010001498310922355,0.00745945709537321,9879.289256637148,0.0728980306564227,372.6198936204345,6.0
