,epsilon_progress,nfe
0,0,0
1,12,100
2,32,1175
3,43,2250
4,59,3331
5,74,4410
6,84,5483
7,98,6564
8,112,7643
9,124,8719
10,133,9801
11,136,10882
12,137,11961
13,138,13036
14,142,14111
15,147,15190
16,148,16258
17,148,17344
18,148,18420
19,148,19494
20,148,20580
21,148,21658
22,148,22736
23,148,23820
24,148,24898
25,148,25980
26,148,27050
27,148,28134
28,148,29213
29,148,30299
30,148,31374
31,148,32446
32,148,33527
33,148,34609
34,148,35688
35,148,36766
36,148,37851
37,148,38929
38,148,40004
39,148,41078
40,148,42155
41,148,43235
42,148,44312
43,148,45393
44,148,46472
45,148,47555
46,148,48631
47,148,49710
48,148,50786
49,148,51865
50,148,52942
51,148,54022
52,148,55100
53,148,56177
54,148,57256
55,148,58333
56,148,59418
57,148,60496
58,148,61573
59,148,62650
60,148,63731
61,148,64810
62,149,65879
63,151,66951
64,155,68027
65,156,69092
66,156,70168
67,157,71246
68,157,72326
69,157,73392
70,157,74467
71,157,75540
72,157,76609
73,157,77683
74,157,78757
75,158,79831
76,158,80912
77,158,81991
78,158,83065
79,158,84145
80,158,85228
81,158,86301
82,158,87380
83,158,88465
84,158,89541
85,158,90625
86,158,91708
87,158,92783
88,158,93867
89,158,94951
90,158,96022
91,158,97104
92,158,98107
93,158,99111
94,158,100120
95,158,101124
96,158,102132
97,158,103132
98,158,104140
99,158,105141
100,158,106148
101,158,107149
102,158,108151
103,158,109157
104,158,110164
105,158,111168
106,158,112176
107,158,113180
108,158,114184
109,158,115190
110,158,116193
111,158,117200
112,158,118208
113,158,119208
114,158,120215
115,159,121219
116,159,122220
117,159,123222
118,159,124222
119,159,125225
120,159,126229
121,159,127236
122,159,128241
123,159,129241
124,159,130248
125,159,131253
126,159,132260
127,159,133268
128,159,134270
129,159,135271
130,159,136278
131,159,137285
132,159,138291
133,159,139292
134,159,140299
135,159,141306
136,159,142308
137,159,143315
138,159,144324
139,159,145326
140,159,146333
141,159,147337
142,159,148343
143,159,149346
144,159,150353
145,159,151358
146,159,152363
147,159,153364
148,159,154372
149,159,155376
150,159,156376
151,159,157384
152,159,158384
153,159,159384
154,159,160393
155,159,161397
156,159,162402
157,159,163411
158,159,164411
159,159,165414
160,159,166420
161,159,167421
162,159,168426
163,159,169433
164,159,170442
165,159,171448
166,159,172454
167,159,173463
168,159,174467
169,159,175476
170,159,176483
171,159,177492
172,159,178492
173,159,179498
174,159,180502
175,159,181508
176,159,182508
177,159,183517
178,159,184525
179,159,185529
180,159,186529
181,159,187537
182,159,188544
183,159,189552
184,159,190558
185,159,191564
186,159,192565
187,159,193567
188,159,194571
189,159,195578
190,159,196581
191,159,197585
192,159,198589
193,159,199594
