,epsilon_progress,nfe
0,0,0
1,12,100
2,62,1174
3,71,2243
4,83,3324
5,92,4399
6,93,5478
7,97,6559
8,100,7631
9,101,8708
10,104,9801
11,109,10821
12,111,11859
13,111,12891
14,112,13926
15,113,14964
16,114,16005
17,114,17048
18,115,18090
19,117,19135
20,119,20162
21,120,21191
22,121,22222
23,121,23260
24,121,24291
25,121,25318
26,121,26348
27,121,27384
28,121,28423
29,121,29445
30,121,30484
31,121,31522
32,121,32549
33,122,33584
34,123,34622
35,123,35656
36,124,36698
37,124,37732
38,124,38766
39,124,39792
40,124,40832
41,124,41870
42,124,42912
43,125,43946
44,125,44984
45,126,46023
46,126,47055
47,126,48093
48,126,49132
49,126,50161
50,126,51206
51,127,52240
52,127,53267
53,127,54306
54,127,55333
55,127,56359
56,130,57388
57,130,58414
58,130,59450
59,130,60480
60,130,61525
61,130,62570
62,130,63607
63,130,64647
64,130,65686
65,130,66721
66,130,67759
67,130,68793
68,130,69825
69,130,70865
70,131,71896
71,131,72939
72,131,73975
73,131,75005
74,131,76046
75,131,77076
76,132,78105
77,133,79147
78,133,80188
79,133,81232
80,133,82272
81,133,83312
82,133,84343
83,133,85385
84,134,86410
85,134,87444
86,134,88485
87,135,89530
88,135,90559
89,135,91598
90,135,92635
91,135,93666
92,135,94696
93,135,95726
94,135,96753
95,135,97790
96,135,98816
97,135,99857
98,135,100887
99,135,101918
100,135,102951
101,135,103984
102,136,105005
103,136,106028
104,136,107069
105,136,108089
106,137,109122
107,138,110152
108,138,111190
109,138,112222
110,138,113254
111,138,114288
112,138,115322
113,138,116362
114,138,117403
115,138,118445
116,138,119478
117,138,120508
118,138,121512
119,138,122542
120,138,123580
121,138,124617
122,139,125653
123,139,126695
124,139,127732
125,139,128769
126,139,129799
127,139,130837
128,139,131877
129,139,132910
130,139,133938
131,139,134978
132,139,136014
133,139,137045
134,139,138082
135,139,139114
136,139,140155
137,140,141195
138,141,142226
139,141,143259
140,141,144301
141,141,145340
142,141,146376
143,141,147413
144,142,148456
145,142,149495
146,142,150532
147,146,151562
148,147,152596
149,147,153636
150,147,154665
151,147,155703
152,147,156748
153,147,157791
154,147,158829
155,147,159864
156,147,160902
157,147,161944
158,147,162980
159,147,164017
160,147,165050
161,148,166087
162,148,167127
163,148,168172
164,148,169211
165,148,170246
166,148,171277
167,148,172309
168,148,173349
169,148,174382
170,148,175422
171,148,176458
172,148,177497
173,148,178524
174,148,179559
175,148,180601
176,148,181638
177,149,182672
178,149,183708
179,149,184740
180,149,185784
181,149,186826
182,149,187866
183,149,188905
184,149,189927
185,149,190965
186,149,192002
187,149,193036
188,149,194075
189,149,195106
190,149,196136
191,149,197175
192,149,198208
193,151,199236
