,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Intratemporal consumption Gini 2105,Temperature overshoot 2105
0,0.10690608585497507,2065.0000044935905,0.0038614802661285697,0.003997954030135352,11006.910083562458,0.280399804614186,6.0
1,0.1486066960327116,2065.0000000079385,0.013093311948950078,0.004393543288291777,11098.527277241761,0.2821997978262792,6.0
2,0.1088913224173228,2065.000000000001,0.005593811648434397,0.0020057337302826464,11012.331653310877,0.2804999092933215,6.0
3,0.1628918287370455,2065.0000000000023,0.004885540748312293,0.0019016117987203517,11120.474630010904,0.28269998465764573,6.0
4,0.15135950504483967,2065.0000000000005,0.002789148411423016,0.00333986985773912,11103.094110774844,0.28229999601396144,6.0
5,0.1960187843697389,2065.0000005317797,0.0027733473344161946,0.004725501894084694,11156.055915732042,0.28369985764691097,6.0
6,0.18538064498472004,2065.000000029504,0.005824619530865896,0.0012807271583135243,11146.806321727454,0.2833999918065693,6.0
7,0.1659146162573932,2065.0000000000014,0.004770373372634905,0.001371757048755582,11124.57901530668,0.2827998900335151,6.0
8,0.15992141647786612,2065.0000000001933,0.0031086895885039604,0.0013658932871267635,11116.26192265184,0.2825998782379857,6.0
9,0.1819728582637393,2065.0,0.005106918785872578,0.009144631409809603,11143.422402386499,0.28329997678847024,6.0
10,0.23214040267343303,2065.0000001997096,0.0040618583432659805,0.007939396991749668,11173.709655304674,0.2845998628151508,6.0
11,0.12839355760248877,2065.000000000051,0.0028686013652357437,0.008365425363952244,11059.6692044985,0.28139999575280766,6.0
12,0.20348467416212074,2065.0000000000005,0.0015195889356394371,0.005134274293476078,11161.39965159628,0.2838999338476409,6.0
13,0.1030430623273655,2065.000000000165,0.0028203975241434098,0.005636856354283401,10996.018308675815,0.2801999688942571,6.0
14,0.11090831788615427,2065.0,0.0010149199877322562,0.001215700078085761,11017.720408765399,0.28059987939070813,6.0
15,0.12606930593562576,2065.0,0.0025321096675498824,0.0023769032593948017,11054.563724758502,0.2812999968876278,6.0
16,0.21125973092466854,2065.000000003865,0.006965532316243793,0.002149707215311742,11165.99807548431,0.2840999728541696,6.0
17,0.10495780909718132,2065.0000000000136,0.0023667481804603373,0.0014645547738731247,11001.474051732783,0.2802998681525223,6.0
18,0.18885689703453631,2065.0000000000027,0.0022419648130047485,0.003473876395881347,11150.045256213885,0.2834999882567281,6.0
19,0.17535542465065085,2065.000001149623,0.0024312300798646027,0.005142739583481138,11136.246879888226,0.2830998617954722,6.0
20,0.19971661917258954,2065.0000004736103,0.010066674322852425,0.0029445418098643433,11158.81829690808,0.28379997195273654,6.0
21,0.19240237069801597,2065.000000000384,0.0011508032988166539,0.010134291030780531,11153.130992612601,0.28359994230253005,6.0
22,0.22353377026287874,2065.000000000072,0.0026089789410719925,0.0019087653246505467,11171.328010839066,0.28439998656976995,6.0
23,0.2193575037396806,2065.000000000023,0.002174642072860981,0.0015601104314136994,11169.773871215693,0.2842999633534257,6.0
