,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Temperature overshoot 2105
0,0.2592381164692521,2277.3437392333667,0.0010185732722737429,0.014856980714862852,10122.936122502671,5.0
1,0.38117071511060074,2073.0400689352505,0.0034711883031776415,0.008977740302982751,7846.178358523651,4.0
