,sr,miu,irstp,Total Aggregated Utility,Distance to threshold 2035,Distance to threshold 2055,Distance to threshold 2075,Population under threshold 2035,Population under threshold 2055,Population under threshold 2075
0,0.10001867173299235,2065.1813511071323,0.0010000657036029433,17672.814044535335,0.09882442066705344,0.0,0.0,265.1144638558088,0.0,0.0
1,0.1773136508057091,2073.05653977558,0.0010000701557897533,17900.01742649827,0.10778468587087442,0.0,0.0,265.1144638558088,0.0,0.0
2,0.10602676253857968,2069.730749065278,0.0010000199754678074,17701.13583745579,0.0995459407589605,0.0,0.0,265.1144638558088,0.0,0.0
3,0.13426461834947093,2069.730749065278,0.0010000199754678074,17803.895615093457,0.10280044379675224,0.0,0.0,265.1144638558088,0.0,0.0
4,0.15184465345077014,2068.404346716639,0.0010000004412279552,17850.236243691634,0.10481950719416577,0.0,0.0,265.1144638558088,0.0,0.0
5,0.11829044743922541,2067.1334608116445,0.0010000391679068764,17750.54033645279,0.10094353403427614,0.0,0.0,265.1144638558088,0.0,0.0
6,0.22163189989852616,2067.3950988375213,0.0010000035078884327,17950.09329568686,0.11288391245383234,0.0,0.0,265.1144638558088,0.0,0.0
