,epsilon_progress,nfe
0,0,0
1,4,100
2,14,1178
3,23,2254
4,28,3340
5,36,4411
6,44,5479
7,53,6556
8,60,7619
9,65,8702
10,66,9790
11,66,10869
12,68,11952
13,73,13032
14,75,14114
15,75,15194
16,80,16275
17,84,17356
18,84,18436
19,84,19519
20,84,20602
21,84,21684
22,84,22766
23,84,23841
24,84,24921
25,85,26000
26,85,27068
27,85,28154
28,85,29242
29,85,30321
30,85,31396
31,85,32469
32,85,33559
33,85,34645
34,85,35721
35,85,36798
36,85,37872
37,85,38940
38,85,40018
39,85,41090
40,85,42161
41,85,43240
42,85,44311
43,85,45395
44,85,46470
45,85,47558
46,85,48639
47,85,49709
48,85,50797
49,85,51869
50,85,52946
51,85,54018
52,85,55100
53,85,56179
54,85,57261
55,85,58338
56,85,59417
57,85,60496
58,85,61581
59,85,62665
60,85,63747
61,85,64832
62,85,65906
63,85,66988
64,85,68071
65,85,69155
66,85,70231
67,85,71313
68,85,72385
69,85,73449
70,85,74526
71,85,75604
72,85,76670
73,85,77750
74,85,78822
75,85,79903
76,85,80984
77,85,82060
78,85,83136
79,85,84195
80,85,85269
81,85,86341
82,85,87415
83,85,88495
84,85,89581
85,89,90662
86,91,91738
87,91,92814
88,91,93894
89,91,94969
90,91,96051
91,91,97138
92,91,98140
93,91,99150
94,91,100161
95,91,101170
96,91,102177
97,91,103179
98,91,104181
99,91,105182
100,91,106184
101,91,107184
102,91,108194
103,91,109199
104,91,110200
105,91,111206
106,91,112206
107,91,113213
108,91,114220
109,91,115231
110,91,116236
111,91,117237
112,91,118248
113,91,119251
114,91,120260
115,91,121261
116,91,122262
117,91,123262
118,91,124269
119,91,125279
120,91,126285
121,91,127292
122,91,128300
123,91,129309
124,91,130313
125,91,131322
126,91,132330
127,91,133338
128,91,134344
129,91,135346
130,91,136348
131,91,137359
132,91,138366
133,91,139375
134,91,140376
135,91,141377
136,91,142386
137,91,143390
138,91,144394
139,91,145396
140,91,146402
141,91,147406
142,91,148411
143,91,149419
144,91,150421
145,91,151423
146,91,152431
147,91,153441
148,91,154447
149,91,155452
150,91,156462
151,91,157468
152,91,158474
153,91,159474
154,91,160480
155,91,161484
156,91,162488
157,91,163493
158,91,164496
159,91,165497
160,91,166508
161,91,167519
162,91,168523
163,91,169532
164,91,170543
165,91,171550
166,91,172550
167,91,173550
168,91,174559
169,91,175562
170,91,176569
171,91,177569
172,91,178576
173,91,179578
174,91,180586
175,91,181592
176,91,182600
177,92,183606
178,92,184614
179,92,185619
180,92,186619
181,92,187625
182,92,188625
183,92,189631
184,92,190631
185,92,191637
186,92,192639
187,92,193649
188,92,194657
189,92,195668
190,92,196672
191,92,197676
192,92,198677
193,92,199677
