,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Temperature overshoot 2105
0,115,2,12932.472182299522,5,2485.8795368807346,64.78757652578662,7.0
1,115,2,12593.797227832638,5,2490.2537495144547,64.82578620540865,7.0
2,927,2,11955.551888536067,1,2485.609111149193,53.006549992623476,7.0
