,epsilon_progress,nfe
0,0,0
1,4,100
2,12,1176
3,19,2253
4,26,3331
5,34,4405
6,42,5484
7,50,6555
8,55,7630
9,61,8707
10,63,9784
11,63,10863
12,63,11944
13,63,13020
14,63,14102
15,63,15183
16,63,16262
17,63,17341
18,63,18423
19,63,19497
20,63,20574
21,63,21655
22,63,22737
23,63,23825
24,63,24905
25,63,25998
26,63,27066
27,63,28146
28,63,29229
29,63,30310
30,63,31391
31,63,32472
32,63,33553
33,63,34634
34,63,35714
35,63,36788
36,63,37867
37,63,38943
38,63,40016
39,63,41092
40,63,42168
41,63,43251
42,63,44316
43,63,45401
44,63,46478
45,63,47557
46,63,48629
47,63,49705
48,63,50784
49,63,51854
50,63,52936
51,63,54009
52,63,55081
53,63,56151
54,63,57226
55,63,58301
56,63,59384
57,63,60454
58,63,61529
59,63,62603
60,63,63680
61,63,64762
62,63,65853
63,63,66925
64,63,68001
65,63,69072
66,63,70154
67,63,71240
68,63,72311
69,63,73377
70,63,74458
71,63,75534
72,63,76612
73,63,77692
74,63,78772
75,63,79849
76,63,80933
77,63,82016
78,63,83097
79,63,84169
80,63,85246
81,63,86321
82,65,87397
83,66,88474
84,66,89553
85,66,90633
86,66,91703
87,66,92776
88,66,93853
89,66,94939
90,66,96020
91,66,97107
92,66,98117
93,66,99128
94,66,100132
95,66,101138
96,66,102148
97,66,103151
98,66,104153
99,66,105156
100,66,106160
101,66,107171
102,66,108178
103,66,109186
104,66,110191
105,66,111195
106,66,112199
107,66,113205
108,66,114205
109,66,115206
110,66,116212
111,66,117221
112,66,118225
113,66,119232
114,66,120233
115,66,121235
116,66,122235
117,66,123243
118,66,124243
119,66,125243
120,66,126244
121,66,127253
122,66,128263
123,66,129266
124,66,130275
125,66,131278
126,66,132281
127,66,133287
128,66,134292
129,66,135298
130,66,136308
131,66,137308
132,66,138309
133,66,139310
134,66,140319
135,66,141320
136,66,142326
137,66,143330
138,66,144332
139,66,145339
140,66,146347
141,66,147352
142,66,148357
143,66,149368
144,66,150371
145,66,151379
146,66,152381
147,66,153384
148,66,154393
149,66,155400
150,66,156405
151,66,157406
152,66,158406
153,66,159414
154,66,160424
155,66,161429
156,66,162439
157,66,163448
158,66,164452
159,66,165454
160,66,166461
161,66,167461
162,66,168471
163,66,169474
164,66,170476
165,66,171481
166,66,172490
167,66,173497
168,66,174500
169,66,175506
170,66,176517
171,66,177520
172,66,178524
173,66,179530
174,66,180538
175,66,181545
176,66,182550
177,66,183551
178,66,184553
179,66,185562
180,66,186568
181,66,187575
182,66,188584
183,66,189585
184,66,190587
185,66,191590
186,66,192601
187,66,193611
188,66,194617
189,66,195625
190,66,196633
191,66,197635
192,66,198635
193,66,199642
