,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.16860396865568542,2151.8406603302537,0.001000000000073569,17856.865663584733,3425.2284492077197,6041.384683976606,8005.272685679495
1,0.15750634723275592,2247.827730437273,0.0010000000000000575,17806.00110594638,3435.1279091966826,6047.734943300329,8005.261219012004
2,0.19387702846832283,2127.478243080894,0.0010000000000009639,17901.220843684372,3405.0019020393033,6030.0943624562115,8005.280151440866
3,0.10095856486518266,2226.0146904990997,0.001,17630.58251308607,3475.080368456094,6056.59928450408,7975.037666267345
4,0.14336744872415938,2224.6489600081645,0.0010000000000000365,17779.43046759867,3445.2075802273716,6050.7544346054565,8000.06511772982
5,0.11528601474621156,2225.9298559336326,0.0010000097599622028,17691.14097953269,3465.169472402254,6055.370239000736,7985.254794562263
6,0.10786608930927104,2213.141886728401,0.0010000104955772751,17664.170491260327,3470.1700715523207,6055.837931041489,7980.013760188951
7,0.18173221438243076,2233.7822197799037,0.001000000378920628,17851.349945648857,3416.9193606168437,6040.103553243317,8010.150740587313
8,0.12318280320983159,2273.338864110308,0.001,17709.251570315846,3460.0384892608804,6055.001219151727,7990.400227561731
9,0.1487956348278309,2162.149879593784,0.001,17811.120009325947,3440.1428066275466,6047.393753974513,8000.272596945089
10,0.11351494525806342,2154.8468458824887,0.001,17706.49310626592,3465.044329780065,6052.915840327711,7981.602105856793
11,0.12786558645666016,2157.595657271804,0.001,17755.132075739777,3455.0452725761857,6051.210554690733,7990.467463305297
12,0.13556142193001236,2176.2250956289386,0.001,17771.97370837608,3450.0514898073216,6050.899405029283,7995.437895405242
