,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.1468765301005787,2131.1139205608233,0.0010000622945751717,17815.727064287734,3440.3137546970793,6045.071079430573,7996.2675066207175
1,0.14188649100582354,2202.4824712055047,0.0010000060748940587,17780.951000291825,3445.9871546104264,6050.564207036864,7999.089526272005
2,0.16187936957017454,2205.9035516462186,0.0010000693761149247,17825.43044284831,3431.427709291816,6045.7474506339295,8005.9813550957415
3,0.12702278900838254,2159.7399176788117,0.0010000005580731355,17751.95304471094,3455.707591678218,6051.481266951914,7990.160823350617
4,0.11257449750824351,2148.04601602591,0.0010000558807776185,17703.748155506517,3465.456783287097,6052.475481333879,7980.338607948162
5,0.1688640493512969,2152.3775085343377,0.001000000179155799,17856.761649225733,3425.0530232867522,6041.346066796637,8005.373573854759
6,0.19462424713171692,2138.53073752708,0.001000000378902492,17900.04034382229,3405.000175995167,6031.153771606849,8006.984425508312
7,0.11528601474621156,2228.6692406566467,0.0010000097599622028,17690.54266218804,3465.199352687645,6055.419780208122,7985.285592052651
8,0.18956932521540273,2223.637317240562,0.0010000042944570927,17864.40932928502,3410.849282536993,6037.09072305459,8010.735043482292
9,0.10689950006581095,2191.517029734271,0.0010000101106557159,17666.330280127706,3470.51059527001,6055.322503787877,7978.832929609925
10,0.12039321956282995,2154.2537310769985,0.0010000000175105317,17732.46615516381,3460.213323432059,6052.060800397659,7985.92762635691
11,0.1525319659232506,2145.8638507871897,0.0010000030930508532,17826.791095904602,3436.8740701737734,6045.31557339605,8000.267064647929
12,0.10129396368606197,2244.9535698581594,0.001000001970518169,17628.331282643485,3475.0380716412838,6056.882937520103,7975.472497683199
13,0.18004126750061764,2277.776743140644,0.0010000018882985666,17839.26906208562,3418.55244521139,6041.216275106705,8010.1340563126505
