,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.17104301566489408,2119.540164679089,0.0010010927856612393,17865.439406665373,3421.6817538360115,6036.499303510835,8000.408364048781
1,0.1318732328617825,2120.71651685609,0.001000815821130961,17773.67056687454,3450.397777955276,6046.289418470997,7987.1166720840165
2,0.19363847954573615,2107.7484402551286,0.0010003933757843817,17902.937834615423,3403.636476401833,6026.242709475746,7999.876708293525
3,0.1526603978176438,2118.578386270292,0.0010009949161207358,17828.772612473815,3435.2167717618686,6041.487434536322,7995.298514070487
4,0.10647711292839364,2151.469663805872,0.0010007128573246858,17675.679362061255,3469.736683179757,6053.1014569044655,7976.006443788393
5,0.18292883371952068,2155.019766654625,0.0010009675153807112,17875.023108460457,3414.466799310823,6036.6321272002715,8007.302047554113
6,0.11100759085282852,2119.1915712347786,0.0010001485851774048,17701.71794010801,3465.0416421885266,6049.027157580318,7974.630421549939
7,0.20166856420956145,2118.578386270292,0.0010007374138890773,17909.43637143915,3398.329980243035,6025.296095911328,8003.0091058734015
8,0.10428786786402451,2146.2280206787586,0.0010041408798148967,17656.638687932314,3470.6975735666697,6051.802110383148,7971.972058318159
9,0.14286856460657554,2103.0493660924167,0.0010001600412793317,17809.272661290375,3441.004578491059,6040.268621450512,7986.813529243145
10,0.16300380143322654,2141.8051080953733,0.0010016145839344393,17844.973757694755,3428.838372521475,6041.680439684451,8002.047071245298
11,0.11521934711918956,2149.286865401512,0.0010040899083416843,17701.884701658713,3463.2405208041273,6051.074978294903,7979.960085452556
