,epsilon_progress,nfe
0,0,0
1,26,100
2,159,1169
3,282,2255
4,346,3328
5,374,4406
6,389,5479
7,411,6558
8,420,7633
9,426,8721
10,443,9805
11,473,10894
12,487,12027
13,495,13152
14,501,14277
15,507,15402
16,518,16527
17,524,17658
18,529,18783
19,531,19906
20,537,21027
21,543,22151
22,547,23283
23,550,24403
24,552,25538
25,556,26666
26,559,27791
27,561,28921
28,563,30056
29,564,31191
30,568,32324
31,569,33449
32,573,34571
33,575,35691
34,575,36824
35,576,37954
36,576,39088
37,579,40213
38,580,41344
39,586,42480
40,587,43612
41,587,44743
42,590,45866
43,591,46988
44,595,48110
45,597,49246
46,598,50372
47,598,51501
48,600,52633
49,604,53759
50,607,54889
51,608,56018
52,608,57141
53,608,58278
54,609,59406
55,609,60542
56,610,61677
57,611,62806
58,613,63937
59,613,65078
60,614,66202
61,614,67327
62,615,68464
63,616,69590
64,616,70721
65,617,71859
66,617,72990
67,620,74122
68,621,75256
69,621,76378
70,621,77506
71,622,78634
72,622,79778
73,622,80901
74,622,82040
75,623,83170
76,624,84302
77,624,85432
78,626,86567
79,626,87697
80,626,88821
81,626,89944
82,629,91067
83,631,92196
84,632,93323
85,633,94460
86,633,95595
87,633,96728
88,633,97847
89,633,98980
90,633,100124
91,633,101254
92,634,102387
93,635,103513
94,635,104635
95,636,105761
96,636,106887
97,637,108020
98,637,109145
99,637,110272
100,637,111399
101,637,112529
102,637,113657
103,638,114787
104,638,115910
105,638,117035
106,638,118170
107,639,119300
108,640,120426
109,642,121563
110,642,122688
111,642,123818
112,642,124948
113,642,126072
114,643,127199
115,643,128336
116,644,129467
117,644,130594
118,644,131722
119,646,132853
120,649,133985
121,649,135115
122,649,136243
123,651,137371
124,652,138503
125,653,139638
126,653,140770
127,653,141907
128,654,143050
129,654,144183
130,654,145312
131,656,146446
132,656,147572
133,657,148700
134,657,149830
135,658,150959
136,658,152079
137,658,153211
138,659,154340
139,659,155469
140,659,156598
141,662,157724
142,663,158846
143,666,159973
144,666,161096
145,666,162229
146,666,163353
147,666,164477
148,668,165604
149,668,166737
150,668,167875
151,668,169003
152,668,170128
153,668,171262
154,668,172388
155,668,173523
156,668,174652
157,668,175788
158,668,176919
159,668,178055
160,671,179182
161,671,180312
162,672,181440
163,672,182567
164,673,183691
165,674,184815
166,674,185943
167,675,187075
168,675,188208
169,676,189335
170,677,190474
171,679,191607
172,679,192723
173,680,193856
174,680,194981
175,680,196112
176,680,197245
177,680,198327
178,706,199456
