,epsilon_progress,nfe
0,0,0
1,10,100
2,130,1184
3,251,2264
4,299,3350
5,345,4432
6,368,5502
7,388,6570
8,405,7650
9,417,8721
10,428,9806
11,463,10926
12,476,12092
13,488,13257
14,493,14427
15,504,15592
16,507,16763
17,510,17931
18,513,19099
19,518,20258
20,523,21427
21,527,22588
22,529,23753
23,532,24925
24,538,26091
25,538,27258
26,538,28421
27,541,29584
28,543,30747
29,546,31917
30,546,33067
31,548,34227
32,549,35400
33,550,36561
34,554,37729
35,555,38892
36,559,40056
37,562,41219
38,564,42382
39,564,43554
40,565,44724
41,566,45880
42,567,47043
43,567,48210
44,571,49380
45,572,50550
46,573,51714
47,573,52870
48,575,54032
49,576,55205
50,576,56358
51,577,57515
52,580,58678
53,580,59841
54,582,61005
55,583,62177
56,587,63336
57,588,64509
58,588,65675
59,590,66844
60,591,68012
61,591,69171
62,591,70328
63,592,71495
64,592,72658
65,593,73824
66,595,74977
67,595,76142
68,597,77306
69,598,78473
70,599,79628
71,600,80793
72,601,81955
73,602,83119
74,602,84286
75,602,85448
76,602,86609
77,603,87779
78,603,88932
79,604,90095
80,604,91259
81,604,92418
82,605,93584
83,607,94744
84,607,95906
85,611,97064
86,613,98229
87,613,99383
88,615,100544
89,615,101713
90,616,102879
91,617,104042
92,617,105205
93,618,106356
94,618,107509
95,618,108672
96,618,109827
97,620,110988
98,620,112151
99,620,113314
100,620,114474
101,621,115632
102,621,116799
103,622,117965
104,623,119136
105,623,120305
106,624,121466
107,624,122627
108,624,123795
109,624,124958
110,625,126128
111,625,127298
112,625,128460
113,625,129628
114,626,130785
115,626,131948
116,626,133121
117,627,134291
118,627,135462
119,627,136628
120,628,137788
121,628,138951
122,629,140116
123,629,141276
124,631,142438
125,632,143600
126,633,144760
127,633,145923
128,633,147089
129,633,148253
130,633,149421
131,634,150578
132,635,151743
133,635,152898
134,635,154063
135,635,155223
136,635,156375
137,636,157545
138,637,158707
139,638,159872
140,638,161034
141,638,162195
142,638,163369
143,639,164533
144,640,165689
145,641,166853
146,641,168024
147,641,169187
148,641,170348
149,641,171511
150,641,172662
151,642,173831
152,642,174994
153,642,176163
154,642,177329
155,642,178500
156,643,179670
157,643,180832
158,643,182002
159,643,183165
160,643,184337
161,643,185501
162,644,186663
163,644,187826
164,645,188997
165,645,190161
166,646,191324
167,646,192493
168,646,193656
169,646,194827
170,646,195997
171,646,197157
172,646,198322
173,646,199489
