,epsilon_progress,nfe
0,0,0
1,13,100
2,81,1180
3,378,2255
4,787,3340
5,1094,4423
6,1311,5500
7,1492,6586
8,1659,7669
9,1811,8750
10,1934,9824
11,1934,11064
12,2057,12687
13,2222,14309
14,2378,15929
15,2507,17541
16,2620,19164
17,2694,20781
18,2773,22395
19,2839,24022
20,2887,25642
21,2944,27270
22,2984,28887
23,3030,30502
24,3079,32123
25,3109,33739
26,3149,35360
27,3190,36978
28,3223,38609
29,3256,40242
30,3279,41864
31,3314,43496
32,3347,45125
33,3362,46740
34,3391,48369
35,3408,49993
36,3424,51608
37,3446,53228
38,3466,54843
39,3480,56468
40,3505,58084
41,3527,59694
42,3538,61322
43,3552,62943
44,3578,64559
45,3596,66188
46,3618,67808
47,3640,69429
48,3654,71048
49,3672,72663
50,3685,74280
51,3696,75905
52,3711,77524
53,3721,79142
54,3741,80754
55,3754,82376
56,3775,84008
57,3789,85625
58,3806,87233
59,3817,88855
60,3835,90474
61,3847,92102
62,3863,93722
63,3874,95340
64,3892,96954
65,3903,98585
66,3919,100211
67,3932,101837
68,3937,103461
69,3949,105069
70,3962,106695
71,3974,108310
72,3982,109931
73,3992,111548
74,4007,113182
75,4023,114808
76,4029,116433
77,4039,118051
78,4044,119665
79,4054,121285
80,4066,122908
81,4070,124532
82,4076,126155
83,4085,127778
84,4093,129404
85,4098,131024
86,4106,132652
87,4113,134281
88,4118,135907
89,4127,137531
90,4135,139154
91,4148,140775
92,4160,142399
93,4166,144033
94,4177,145660
95,4180,147288
96,4186,148917
97,4192,150544
98,4198,152177
99,4206,153791
100,4214,155411
101,4223,157026
102,4230,158650
103,4236,160272
104,4249,161893
105,4257,163507
106,4264,165108
107,4270,166726
108,4280,168350
109,4289,169963
110,4296,171583
111,4302,173202
112,4304,174827
113,4309,176444
114,4312,178068
115,4319,179687
116,4327,181315
117,4334,182936
118,4337,184546
119,4341,186165
120,4349,187784
121,4355,189413
122,4364,191037
123,4368,192666
124,4374,194275
125,4377,195899
126,4380,197523
127,4386,199147
128,4390,200755
