,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.24157470495209774,2173.238768648846,0.00809949012027537,0.004683412108910816,11111.5444535254,3.800000306171782,7.0
1,0.22877702648446208,2120.2339447682575,0.0026050075044739885,0.004764839126126784,11096.728541949233,4.250004604533471,7.0
2,0.2342755112453085,2138.234541380096,0.00918797992095492,0.004826207667693885,11105.49470286725,4.0500122434851225,7.0
3,0.24606852981616106,2065.0,0.0012687628112216295,0.013052258360362098,11089.231920597513,5.200236912582172,6.0
4,0.2094985593919317,2065.0,0.0010037613680692634,0.0017219873739432261,11078.185949605946,5.250005423986319,6.0
5,0.226678928036879,2115.9740441378717,0.0052450496709999656,0.0012044474855067266,11092.659794142332,4.300006417943436,7.0
6,0.2376625278257687,2158.105888543605,0.007676027104911613,0.008482026527178952,11110.128219824037,3.9003139397315407,7.0
7,0.23182319521752573,2133.1023062622858,0.005999487245226936,0.009587439580349317,11103.176392600546,4.100188596015183,7.0
8,0.23448181683833058,2144.806773408597,0.0049835423353207205,0.013718907667703907,11107.401022152453,4.000165473327059,7.0
9,0.23732756531202442,2150.484836150815,0.004204808160417284,0.007131188854368862,11108.941584462484,3.9501211882708747,7.0
10,0.24039156273088383,2120.7216113037507,0.0042730192299028705,0.004883904763254755,11098.8235182758,4.206732604134744,7.0
11,0.23130357013103983,2127.547274093292,0.0011210053998401883,0.0021243773250335723,11100.433203972732,4.150201085384605,7.0
