,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.23877473435123184,2120.830136944094,0.0024490616921615358,0.014867489612842512,11098.778836506446,4.211192789145201,7.0
1,0.24157470495209774,2173.238768648846,0.00809949012027537,0.004683412108910816,11111.5444535254,3.800000306171782,7.0
2,0.23698061670037937,2158.46634579371,0.007904895913032423,0.0028869338174772243,11110.108415926163,3.9008391222791485,7.0
3,0.23293300355563484,2126.939870649833,0.006847881694850939,0.006922929695926579,11100.396306610806,4.150164908233796,7.0
4,0.2370584191492686,2150.5987867362724,0.008426328964831973,0.0014752943567986126,11108.93623206912,3.9504046540722055,7.0
5,0.20945514098404622,2065.0,0.006721734200662209,0.0018589541843361513,11078.160621441952,5.250043456934866,6.0
6,0.22672556071490924,2115.9559053372527,0.005348771431624322,0.001222841404215354,11092.6557012522,4.300056689445556,7.0
7,0.24588782864228553,2065.0,0.006510423946354617,0.001024242725925972,11089.225624966903,5.200566732579799,6.0
8,0.22877702648446208,2120.2339447682575,0.0026050075044739885,0.004764839126126784,11096.728541949233,4.250004604533471,7.0
9,0.23425607545389415,2144.920604175414,0.005996257348953511,0.002198059101782065,11107.397043077333,4.000196008878961,7.0
10,0.2342755112453085,2138.234541380096,0.00918797992095492,0.004826207667693885,11105.49470286725,4.0500122434851225,7.0
11,0.23387757518941882,2132.1679645800123,0.004767952663421611,0.008540262177404542,11103.12025868522,4.1008253468840365,7.0
