,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.24157470495209774,2173.238768648846,0.00809949012027537,0.004683412108910816,11111.5444535254,3.800000306171782,7.0
1,0.2370584191492686,2150.5987867362724,0.008426328964831973,0.0014752943567986126,11108.93623206912,3.9504046540722055,7.0
2,0.22877702648446208,2120.2339447682575,0.0026050075044739885,0.004764839126126784,11096.728541949233,4.250004604533471,7.0
3,0.2342755112453085,2138.234541380096,0.00918797992095492,0.004826207667693885,11105.49470286725,4.0500122434851225,7.0
4,0.24606852981616106,2065.0,0.0012687628112216295,0.013052258360362098,11089.231920597513,5.200236912582172,6.0
5,0.24027798574092885,2120.689457279533,0.003331632293531414,0.011808642124010688,11098.792471307952,4.207448048512699,7.0
6,0.2094985593919317,2065.0,0.0010037613680692634,0.0017219873739432261,11078.185949605946,5.250005423986319,6.0
7,0.23149234335678906,2127.446828949731,0.0016874800057624342,0.010468404549886635,11100.415092011139,4.15046788119183,7.0
8,0.226678928036879,2115.9740441378717,0.0052450496709999656,0.0012044474855067266,11092.659794142332,4.300006417943436,7.0
9,0.23312784479790286,2132.5580838643277,0.005646693849504876,0.0012825547632281074,11103.170750162546,4.100171024044965,7.0
10,0.23438103322596374,2144.8528860491656,0.0049346201914808865,0.00153090266004509,11107.398208157985,4.000212634887054,7.0
11,0.23756815513166485,2158.105888543605,0.00752711954263021,0.008482026527178952,11110.119815268665,3.900688914244254,7.0
