,epsilon_progress,nfe
0,0,0
1,14,100
2,97,1179
3,365,2260
4,741,3343
5,1024,4422
6,1235,5504
7,1388,6585
8,1499,7660
9,1616,8738
10,1733,9820
11,1733,10912
12,1825,12340
13,1959,13771
14,2096,15175
15,2213,16601
16,2327,18025
17,2416,19462
18,2492,20892
19,2552,22308
20,2601,23737
21,2654,25164
22,2695,26589
23,2734,28022
24,2777,29452
25,2815,30875
26,2853,32303
27,2889,33725
28,2916,35151
29,2946,36577
30,2972,38013
31,2991,39447
32,3016,40864
33,3037,42290
34,3061,43729
35,3092,45152
36,3117,46575
37,3143,47997
38,3167,49423
39,3189,50848
40,3208,52281
41,3222,53711
42,3242,55121
43,3266,56546
44,3289,57968
45,3310,59384
46,3321,60811
47,3338,62237
48,3352,63659
49,3362,65097
50,3377,66532
51,3385,67970
52,3402,69403
53,3414,70833
54,3430,72257
55,3442,73687
56,3457,75106
57,3467,76524
58,3480,77958
59,3495,79377
60,3502,80816
61,3513,82251
62,3524,83679
63,3529,85094
64,3540,86519
65,3550,87945
66,3555,89365
67,3565,90779
68,3578,92205
69,3586,93630
70,3600,95063
71,3608,96494
72,3613,97924
73,3619,99349
74,3630,100773
75,3637,102211
76,3647,103636
77,3659,105071
78,3671,106498
79,3685,107939
80,3690,109373
81,3698,110794
82,3706,112223
83,3711,113651
84,3717,115070
85,3726,116497
86,3733,117918
87,3739,119344
88,3741,120772
89,3746,122187
90,3751,123614
91,3759,125040
92,3767,126471
93,3771,127901
94,3778,129318
95,3782,130748
96,3787,132175
97,3792,133599
98,3796,135027
99,3800,136459
100,3804,137887
101,3808,139313
102,3814,140748
103,3821,142167
104,3826,143592
105,3828,145026
106,3835,146449
107,3842,147875
108,3847,149296
109,3853,150717
110,3860,152141
111,3862,153576
112,3867,154995
113,3873,156411
114,3875,157837
115,3879,159260
116,3884,160682
117,3888,162115
118,3893,163526
119,3895,164957
120,3900,166389
121,3902,167821
122,3904,169253
123,3908,170676
124,3917,172105
125,3921,173518
126,3925,174942
127,3929,176376
128,3932,177807
129,3934,179241
130,3942,180663
131,3949,182094
132,3952,183511
133,3956,184934
134,3960,186357
135,3963,187784
136,3967,189217
137,3970,190642
138,3974,192070
139,3978,193497
140,3983,194928
141,3985,196356
142,3986,197777
143,3989,199201
144,3989,200632
