,epsilon_progress,nfe
0,0,0
1,4,100
2,14,1188
3,24,2264
4,33,3338
5,41,4415
6,50,5494
7,56,6572
8,64,7640
9,72,8718
10,73,9802
11,73,10884
12,76,11967
13,80,13048
14,83,14130
15,84,15191
16,84,16264
17,84,17336
18,85,18419
19,90,19497
20,92,20571
21,94,21652
22,95,22729
23,95,23808
24,95,24887
25,95,25969
26,95,27051
27,95,28128
28,95,29208
29,95,30286
30,95,31372
31,95,32441
32,95,33515
33,95,34595
34,95,35671
35,95,36747
36,95,37823
37,95,38899
38,95,39982
39,95,41062
40,95,42143
41,95,43221
42,95,44300
43,95,45383
44,95,46456
45,95,47529
46,95,48613
47,95,49691
48,95,50767
49,95,51850
50,95,52925
51,95,54006
52,95,55093
53,95,56180
54,95,57265
55,95,58343
56,95,59423
57,95,60509
58,95,61586
59,95,62658
60,95,63733
61,95,64807
62,95,65890
63,95,66958
64,95,68041
65,95,69128
66,95,70196
67,95,71276
68,95,72367
69,95,73444
70,95,74516
71,95,75594
72,95,76674
73,95,77747
74,95,78827
75,95,79901
76,95,80982
77,95,82060
78,95,83139
79,95,84217
80,95,85303
81,95,86383
82,95,87462
83,95,88549
84,95,89632
85,95,90710
86,95,91789
87,96,92871
88,98,93952
89,100,95024
90,100,96100
91,101,97185
92,101,98191
93,101,99198
94,101,100198
95,101,101200
96,101,102202
97,101,103213
98,101,104222
99,101,105227
100,101,106231
101,101,107236
102,101,108239
103,101,109246
104,101,110257
105,101,111259
106,101,112267
107,101,113269
108,101,114278
109,101,115278
110,101,116284
111,101,117284
112,101,118288
113,101,119290
114,101,120294
115,101,121294
116,101,122294
117,101,123298
118,101,124307
119,102,125317
120,102,126322
121,102,127327
122,102,128334
123,102,129338
124,102,130340
125,102,131340
126,102,132350
127,102,133352
128,102,134358
129,102,135367
130,102,136378
131,102,137379
132,102,138382
133,102,139382
134,102,140386
135,102,141395
136,102,142404
137,102,143414
138,102,144416
139,102,145423
140,102,146429
141,102,147433
142,102,148440
143,102,149446
144,102,150454
145,102,151464
146,102,152472
147,102,153477
148,102,154486
149,102,155489
150,102,156494
151,102,157496
152,102,158500
153,102,159509
154,102,160513
155,102,161518
156,102,162524
157,102,163525
158,102,164536
159,102,165545
160,102,166551
161,102,167558
162,102,168565
163,102,169575
164,102,170578
165,102,171584
166,102,172590
167,102,173590
168,102,174590
169,102,175596
170,102,176597
171,102,177607
172,102,178613
173,102,179618
174,102,180624
175,102,181633
176,102,182634
177,102,183640
178,102,184640
179,102,185648
180,102,186659
181,102,187662
182,102,188668
183,102,189670
184,102,190676
185,102,191687
186,102,192693
187,102,193702
188,102,194704
189,102,195704
190,102,196711
191,102,197715
192,102,198719
193,102,199727
