,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,190,1,13269.534704981652,2,11032.259067198866,2.68292590843863,7.0
1,257,2,13601.239318158487,4,10999.4800795561,4.7047004935326,7.0
