,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Intratemporal consumption Gini 2105,Intratemporal damage Gini 2105,Temperature overshoot 2105
0,221,1,10812.093535243072,4,11208.5593520342,16.436199827753573,0.2845061245708761,0.5810668746593397,4.0
1,671,0,6486.347685646232,1,11183.603843087369,30.04252503614607,0.28488503735383514,0.5691798240614366,5.0
2,527,0,10617.721997869705,1,11247.456081664339,14.376405301046814,0.28381769884658437,0.6110611547826481,0.0
3,320,2,13297.019012770726,2,11278.718887623882,10.34903563472281,0.28310111512695624,0.6690635546712002,0.0
4,857,2,11195.129236289431,2,11006.330100567484,50.8509291153635,0.2871015634665864,0.5430171495581959,7.0
5,853,0,12570.734457506904,5,11196.99163374642,40.0542553382281,0.2846863690680514,0.5750877200512188,5.0
6,939,1,5547.408034319898,5,11245.858556110958,12.772273033878028,0.28384930458848673,0.6093543152946046,0.0
7,990,0,7262.130948961056,1,11126.051230670106,44.613977681608645,0.2856757249935247,0.5551807198010131,6.0
8,854,1,5342.978137465717,1,11201.561443697716,39.404036347945045,0.28461619571101543,0.5773413863539949,4.0
9,124,1,12911.372724793995,2,11253.754794794748,11.27924713308168,0.28368933826630904,0.6183382584045929,0.0
10,228,0,7361.0554349698805,1,11240.700858635515,13.95708689165369,0.28394896788664564,0.6041803695473723,0.0
11,481,0,10657.581566082225,2,11160.994616911194,28.236850558358952,0.28520079995277076,0.5610571892821259,6.0
12,21,1,9401.459434332666,4,11188.023275198391,26.427385585689414,0.28482052722578177,0.5710249859324416,5.0
13,397,0,12212.449194026853,4,11252.067911735,30.18137622284846,0.2837243298372287,0.6162981626365376,0.0
14,329,2,8394.416466779458,0,11203.175687123288,20.270169173945714,0.28459105089398373,0.5781678867179368,4.0
15,3,1,11068.465111441361,4,11213.692566137532,36.56183116387715,0.2844232007914524,0.5840361823068414,3.0
16,996,1,5516.379330852728,1,11120.421437739391,54.34097574996448,0.28574696564567614,0.5540434197676849,6.0
17,315,0,5295.1441479996965,5,11237.29974549995,33.69349091418347,0.28401284082008643,0.601077219587075,0.0
18,714,2,9615.670083000932,4,11183.410294770252,25.43911114873544,0.2848878398021135,0.5691011932471378,5.0
19,49,2,9536.867279597529,2,11233.326700194126,37.078263968147056,0.2840857489307282,0.597737716888708,0.0
20,209,1,11878.085983226465,1,11225.474017537572,36.599289025849714,0.28422495044718993,0.5917516327173041,0.0
21,993,2,9743.050955358385,4,11222.12962253029,36.94857362179557,0.2842824363838445,0.589420540714501,0.0
22,13,2,13534.09213669002,4,11204.435184656077,45.7182972409166,0.28465357429993393,0.5703538133431321,5.0
23,861,2,10562.777269772967,4,11270.956250219368,21.23675932275937,0.2833009349934238,0.6468243480063409,0.0
24,513,2,8956.414024524498,4,11217.421134014248,40.17505433574499,0.28436171156571105,0.5863332934449461,2.0
