,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Distance to consumption threshold 2105,Population below consumption threshold 2105,Distance to damage threshold 2105,Population above damage threshold 2105,Temperature overshoot 2105
0,0.12631026985599453,2065.0013926523043,0.0010000053730729883,0.004141567632676207,10003.560905030801,20.698617041508115,0.0,0.0,0.4954581028989171,3056.9834025114515,6.0
1,0.1424000543316238,2065.0010669576986,0.0010000019679457601,0.001831474851894414,10032.98551084953,21.19958361963017,0.0,0.0,0.5289284782776777,3056.9834025114515,6.0
2,0.2123144807072481,2065.0003002389053,0.0010000142263298416,0.006736132282383806,10104.400445550145,23.199453560745216,0.0,0.0,0.6796158142483795,3056.9834025114515,6.0
3,0.16070063545237204,2065.0004804629284,0.001000000144597756,0.010317085081067169,10059.927485419234,21.748931222970715,0.0,0.0,0.5675557650876897,3056.9834025114515,6.0
4,0.12938751231247522,2065.004612488519,0.001000001904747044,0.009440666752156263,10009.63427055399,20.7963547281524,0.0,0.0,0.5018713102461414,3056.9834025114515,6.0
5,0.13257780332520036,2065.0000253324506,0.0010000019679457601,0.011175385570480081,10015.706141343813,20.895674534399557,0.0,0.0,0.5084220366238377,3056.9834025114515,6.0
6,0.19938916445839988,2065.000000684776,0.0010000047732344347,0.012655449423442208,10097.203034069622,22.848488325541286,0.0,0.0,0.6511293961581857,3056.9834025114515,6.0
7,0.162377211179496,2065.0001525090065,0.0010000036896965709,0.011894979162321805,10062.071680435936,21.79820267930977,0.0,0.0,0.5711195924557748,3056.9834025114515,6.0
8,0.23308656973924083,2065.0017647696363,0.0010000056040715296,0.013376230275602852,10111.065372904053,23.74842273878708,0.0,0.0,0.7259812947291855,3056.9834025114515,6.0
9,0.2103003232607954,2065.0000143016005,0.0010000001217037445,0.0025966296339219406,10103.451379529375,23.145214215587032,0.0,0.0,0.6751546625066602,3056.9834025114515,6.0
10,0.23120477393138048,2065.00001203831,0.0010000003284328309,0.011936364962385032,10110.708927817395,23.699110209174474,0.0,0.0,0.7217236594409706,3056.9834025114515,6.0
11,0.22926864943535924,2065.0000086112573,0.0010000000321920843,0.010045995264005314,10110.286518870325,23.648576356862996,0.0,0.0,0.7173810306464936,3056.9834025114515,6.0
12,0.12009450802675427,2065.000000011639,0.0010000001327098115,0.006451842793606088,9990.621670480248,20.499935293663395,0.0,0.0,0.4826321857997662,3056.9834025114515,6.0
13,0.10478800793570248,2065.000006975944,0.0010000000466629264,0.0021126551941836793,9954.609061960375,19.99853849564817,0.0,0.0,0.45140327689790516,1863.0994681021725,6.0
14,0.11698976292324823,2065.000000896533,0.0010000000068633324,0.0081992098124572,9983.80418237068,20.399724764423894,0.0,0.0,0.4762624936246087,3056.9834025114515,6.0
15,0.18857197597920874,2065.0000005696265,0.001000000000587124,0.0029432013689982685,10089.249306486767,22.54878652124852,0.0,0.0,0.6275056024632899,3056.9834025114515,6.0
16,0.13110836282453764,2065.000002558803,0.0010000005968730738,0.0014985732123898824,10012.941152007807,20.84966642096691,0.0,0.0,0.5053711930841387,3056.9834025114515,6.0
17,0.16916140149567863,2065.0000036876468,0.0010000060303577086,0.0017511853313034384,10070.239144280553,21.99614388274095,0.0,0.0,0.5856086000577738,3056.9834025114515,6.0
18,0.10930878133772812,2065.0000000031937,0.0010000000320408507,0.0021126551941836793,9965.885723058924,20.148581214783317,0.0,0.0,0.460581103519629,1863.0994681021725,6.0
19,0.11236147121425452,2065.000037801858,0.0010000000799342712,0.007171023188581185,9973.190239178459,20.248960893546805,0.0,0.0,0.4668007901937009,3056.9834025114515,6.0
20,0.17794936138670928,2065.0004033120076,0.0010000006683424094,0.010397263381940974,10079.627680070676,22.248874906222326,0.0,0.0,0.6045042310082103,3056.9834025114515,6.0
21,0.20302423378065285,2065.0000051296183,0.001000000026618534,0.0013213527644481268,10099.482537480992,22.947950454995144,0.0,0.0,0.6591117162811793,3056.9834025114515,6.0
22,0.10629811645825592,2065.00000136851,0.0010000000073292986,0.012614129661134172,9958.437945238546,20.048846430008894,0.0,0.0,0.45446469425722014,1863.0994681021725,6.0
23,0.18672744007025643,2065.00001279048,0.0010000000071185133,0.014960325375013007,10087.709814111095,22.497111250135603,0.0,0.0,0.6234970070378361,3056.9834025114515,6.0
24,0.19757848154847096,2065.000000321703,0.0010000000017102856,0.014755820799926333,10096.00081120427,22.798713696548607,0.0,0.0,0.6471614596439317,3056.9834025114515,6.0
25,0.19400347331074563,2065.0000000946416,0.0010000000024072626,0.005095008126859012,10093.471177895795,22.699980022519227,0.0,0.0,0.6393431518938806,3056.9834025114515,6.0
26,0.1957524187362722,2065.003323768166,0.0010000000004174335,0.0032746313528207653,10094.730093983033,22.74897120146427,0.0,0.0,0.6432208424024448,3056.9834025114515,6.0
27,0.1473310979540202,2065.0000000673977,0.0010000000014450138,0.010880373311053765,10040.898579226015,21.349495224084837,0.0,0.0,0.5392644720619153,3056.9834025114515,6.0
28,0.11390539341051593,2065.000000303053,0.0010000000007951838,0.010368440572602382,9976.79192234261,20.299436114637608,0.0,0.0,0.4699522740039771,3056.9834025114515,6.0
29,0.13592559223863288,2065.0002063461493,0.0010000000000285275,0.009257872166097489,10021.83171544016,20.999958548180928,0.0,0.0,0.5153892215664924,3056.9834025114515,6.0
30,0.24081363351613305,2065.000000189607,0.0010000000215025842,0.0109528945330932,10112.081497566096,23.94769082224423,0.0,0.0,0.7433631630355306,3056.9834025114515,6.0
31,0.20479216941265727,2065.000006971219,0.0010000000002234252,0.01108948404192354,10100.51801669251,22.996102923322304,0.0,0.0,0.6630018227879335,3056.9834025114515,6.0
32,0.12838327619936934,2065.0000003530304,0.0010000000013155206,0.0025920901593264574,10007.682403727224,20.763949586024292,0.0,0.0,0.4997243601535042,3056.9834025114515,6.0
33,0.24558509070996565,2065.00000009599,0.001000000007378059,0.012794525673319783,10112.322405494651,24.06979584756791,0.0,0.0,0.7541627316830157,3056.9834025114515,6.0
34,0.11082901152731506,2065.000007327356,0.001000000000313572,0.008053074436712306,9969.554132802663,20.198661957705305,0.0,0.0,0.4636761471740697,1863.0994681021725,6.0
35,0.2428186518472398,2065.0000014125458,0.0010000000203665542,0.013256436118290556,10112.217876798946,23.999106847169717,0.0,0.0,0.747896939923925,3056.9834025114515,6.0
36,0.12160760164114744,2065.0000000935242,0.0010000000007126034,0.008746197280998097,9993.858500614155,20.548508425696316,0.0,0.0,0.4857429056963616,3056.9834025114515,6.0
37,0.2441440665533715,2065.0000527656816,0.0010000003038166108,0.0017202378816383286,10112.279676046275,24.03302090184392,0.0,0.0,0.7508983614625904,3056.9834025114515,6.0
38,0.2254869671071685,2065.000004799688,0.0010000000054750306,0.007934547177453868,10109.316847969361,23.54943200026768,0.0,0.0,0.7089161893759681,3056.9834025114515,6.0
39,0.1539602803455434,2065.000023771097,0.0010000000126910535,0.003604619252047352,10050.764741301839,21.548868745992156,0.0,0.0,0.55324985900911,3056.9834025114515,6.0
40,0.22358371951076497,2065.0002070648447,0.0010000025061381694,0.0029613958359341343,10108.75333485316,23.4993505216886,0.0,0.0,0.7046682261860377,3056.9834025114515,6.0
41,0.23693531827706601,2065.0000033728834,0.001000000000795779,0.013047223088211034,10111.671730239541,23.84779630554017,0.0,0.0,0.7346114850240737,3056.9834025114515,6.0
42,0.1522892182299982,2065.0002217200213,0.0010000097910399133,0.0027828985884521687,10048.348973268598,21.498901480652904,0.0,0.0,0.5497202932306411,3056.9834025114515,6.0
43,0.1726212029322142,2065.0002113931846,0.0010000014845993506,0.002431581036900942,10074.096217391867,22.09615148927335,0.0,0.0,0.5930327717189547,3056.9834025114515,6.0
44,0.1407503898827311,2065.0000040237765,0.00100000000135968,0.012009388526127996,10030.230084637808,21.14884175393776,0.0,0.0,0.525458896063574,3056.9834025114515,6.0
45,0.19036380632619587,2065.0002113931846,0.0010000054368620901,0.012034434687366697,10090.687480976647,22.59886361489541,0.0,0.0,0.6314088034799574,3056.9834025114515,6.0
46,0.20121841996196746,2065.000013217312,0.0010000024392583977,0.014539342102159868,10098.374710862918,22.898619042222613,0.0,0.0,0.6551437430694194,3056.9834025114515,6.0
47,0.12790451744026626,2065.001835177415,0.0010000000903117924,0.011932551305997588,10006.739194266189,20.74913603934634,0.0,0.0,0.498760498367135,3056.9834025114515,6.0
48,0.13908583115180845,2065.0000062233867,0.0010000000004363832,0.0018131012932737925,10027.388841049995,21.09764105022659,0.0,0.0,0.5219791211475191,3056.9834025114515,6.0
49,0.1572787812222483,2065.000033838419,0.0010000033472160434,0.008332056800714367,10055.379925971287,21.647665987692402,0.0,0.0,0.5602798378058944,3056.9834025114515,6.0
50,0.10774505995148156,2065.0000001004664,0.0010000000056106031,0.005620838038687845,9962.048011417523,20.096872610706,0.0,0.0,0.45740214312311034,1863.0994681021725,6.0
51,0.21767889842681332,2065.000211155314,0.0010000000063486551,0.0035013947783568804,10106.701288544471,23.34288316518997,0.0,0.0,0.691514992397851,3056.9834025114515,6.0
52,0.18320701321568497,2065.0000007709696,0.001000002476355431,0.012285366893229798,10084.617641655275,22.398002445727496,0.0,0.0,0.6158616281196341,3056.9834025114515,6.0
53,0.1675210653399134,2065.00010181752,0.0010000006936678294,0.009091804974354379,10068.344504302062,21.94853267803587,0.0,0.0,0.5820990311796053,3056.9834025114515,6.0
54,0.11853093646924502,2065.000221972637,0.001000078093961172,0.0010982960857988996,9987.140145241725,20.44959596182205,0.0,0.0,0.4794253052640167,3056.9834025114515,6.0
55,0.14403026132433341,2065.0000006193036,0.0010000000131763606,0.007873400473174516,10035.658634158053,21.249197231293458,0.0,0.0,0.532330021408391,3056.9834025114515,6.0
56,0.20861798435232443,2065.0000331539213,0.0010000002085809793,0.009693971077554424,10102.601906242868,23.099820687435322,0.0,0.0,0.6714379537671871,3056.9834025114515,6.0
57,0.1247569614986496,2065.0000035789367,0.0010000000278087818,0.007624042189942849,10000.418526243324,20.64906346732132,0.0,0.0,0.49223112628336985,3056.9834025114515,6.0
58,0.21581401757858662,2065.0000014125458,0.0010000000203665542,0.013256436118290556,10105.952428262453,23.293117580973586,0.0,0.0,0.6873689249894503,3056.9834025114515,6.0
59,0.21976363926322254,2065.000120310515,0.0010000006084220122,0.0017358107957506537,10107.480908768706,23.398276983206948,0.0,0.0,0.696150870895893,3056.9834025114515,6.0
60,0.1589895646653681,2065.0000009540354,0.0010000016732410336,0.0010422132208634664,10057.68115473865,21.698335906545314,0.0,0.0,0.563910936722051,3056.9834025114515,6.0
61,0.1556674405105749,2065.0000001561452,0.0010000003342415537,0.001957709574710988,10053.166618053441,21.599771253364562,0.0,0.0,0.5568634830249537,3056.9834025114515,6.0
62,0.17619673275926515,2065.0002113931846,0.0010000000572585037,0.012788576288696356,10077.862336691926,22.198782958636066,0.0,0.0,0.6007234142223721,3056.9834025114515,6.0
63,0.22109384910521862,2065.0003002389053,0.0010000000862504259,0.006813239511112219,10107.947714667484,23.433570897774707,0.0,0.0,0.6991166922128229,3056.9834025114515,6.0
64,0.23892234566147655,2065.000004259245,0.0010000000725852334,0.002982152848061601,10111.905755855207,23.899050174575375,0.0,0.0,0.7390924337330229,3056.9834025114515,6.0
65,0.1797117971940673,2065.0000412650734,0.0010000019610032858,0.011175385570480081,10081.350843409962,22.2989842673567,0.0,0.0,0.6083024913652666,3056.9834025114515,6.0
66,0.20673531968327574,2065.002155991162,0.0010000000045394368,0.00753547443840885,10101.601184159133,23.049265267895965,0.0,0.0,0.6673199541676704,3056.9834025114515,6.0
67,0.16412802551926814,2065.000000288078,0.0010000000000337966,0.009195690718640953,10064.263185011703,21.849515869374766,0.0,0.0,0.5748493977846088,3056.9834025114515,6.0
68,0.18500569220093152,2065.000003231085,0.001000000026618534,0.0013213527644481268,10086.223706702005,22.448717707156128,0.0,0.0,0.6197600746922107,3056.9834025114515,6.0
69,0.22736211732574851,2065.0000004624408,0.0010000001943062387,0.0048882832138938325,10109.821418216701,23.598664962681724,0.0,0.0,0.7131105248316405,3056.9834025114515,6.0
70,0.2141513087100676,2065.00000289045,0.0010000000002234252,0.010875661537074763,10105.243548635817,23.248655896490302,0.0,0.0,0.6836803529325166,3056.9834025114515,6.0
71,0.1154024100641885,2065.000475279248,0.0010000000708228186,0.006555687378447476,9980.225058804215,20.348280067712963,0.0,0.0,0.4730195127030006,3056.9834025114515,6.0
72,0.1018392615193328,2065.0000021746578,0.001000000030316017,0.003561561264078205,9946.949392791974,19.899745770616367,0.0,0.0,0.44543752896254185,1863.0994681021725,6.0
73,0.1231585965400047,2065.000191431165,0.001000004210545177,0.01228932008254472,9997.114439465771,20.59815193620407,0.0,0.0,0.4889386852154278,3056.9834025114515,6.0
74,0.10331718166619887,2065.0000019562926,0.0010000000019337496,0.005361257045695733,9950.819033069078,19.949353061943484,0.0,0.0,0.44842548711262065,1863.0994681021725,6.0
75,0.19217999056910584,2065.0000599576847,0.0010000036896965709,0.01080925167168939,10092.101387306473,22.649392987890504,0.0,0.0,0.6353645007615638,3056.9834025114515,6.0
76,0.1812671325495112,2065.000114390637,0.001000000386224876,0.008683532913812093,10082.831076672344,22.343140867998656,0.0,0.0,0.6116651591522297,3056.9834025114515,6.0
77,0.17571018735854685,2065.0000257513166,0.0010000007401162784,0.010391666086823216,10077.362333670799,22.184824461240932,0.0,0.0,0.5996726267834838,3056.9834025114515,6.0
78,0.1375000660736528,2065.0000072294747,0.0010000000020946689,0.008656734072431423,10024.627284214528,21.048692585175914,0.0,0.0,0.5186686750405558,3056.9834025114515,6.0
79,0.10036004931607594,2065.0000021697465,0.001000000058480789,0.0010906877000633197,9943.014088970822,19.849906851842395,0.0,0.0,0.44245110063871107,1863.0994681021725,6.0
80,0.14894913729247675,2065.000000019603,0.001000000001308225,0.006424830794733957,10043.386801494065,21.398408460306662,0.0,0.0,0.5426707452126414,3056.9834025114515,6.0
81,0.22156307658096633,2065.0000006052687,0.0010000000008176713,0.007427005146701199,10108.106823532484,23.44593319803222,0.0,0.0,0.7001572152747451,3056.9834025114515,6.0
82,0.17428446795323452,2065.0002738707985,0.0010000014682306907,0.014921257018490794,10075.874593609504,22.143990306163207,0.0,0.0,0.5966085896018669,3056.9834025114515,6.0
83,0.13426863284194754,2065.000000095979,0.0010000000004567419,0.008123618210863628,10018.831820374899,20.94842074369363,0.0,0.0,0.5119366082965968,3056.9834025114515,6.0
84,0.14569456454626922,2065.000000016383,0.001000000001081578,0.010395460667098178,10038.328348265615,21.299854875184856,0.0,0.0,0.5358239893936132,3056.9834025114515,6.0
85,0.23506019832276123,2065.000007819674,0.001000000017253567,0.0011819846461797402,10111.403954854046,23.799287890876652,0.0,0.0,0.7303887050070956,3056.9834025114515,6.0
86,0.17097588976750067,2065.0000002056945,0.0010000000058035556,0.010610079140081354,10072.291735876608,22.04865470882533,0.0,0.0,0.5894978347149531,3056.9834025114515,6.0
87,0.150587298363916,2065.0000952339797,0.0010000000493410976,0.004785934293742751,10045.852755853948,21.447779643937377,0.0,0.0,0.5461255597459553,3056.9834025114515,6.0
88,0.16582587879027944,2065.000011593155,0.0010000008390319108,0.003648176257209693,10066.330791448152,21.899137532448506,0.0,0.0,0.5784739481442791,3056.9834025114515,6.0
