,epsilon_progress,nfe
0,0,0
1,6,100
2,14,1184
3,18,2249
4,21,3318
5,21,4398
6,21,5470
7,22,6545
8,22,7620
9,24,8695
10,24,9780
11,24,10857
12,24,11938
13,24,13013
14,25,14092
15,27,15168
16,27,16256
17,27,17338
18,27,18419
19,27,19497
20,27,20572
21,27,21662
22,27,22740
23,27,23817
24,27,24898
25,27,25973
26,27,27053
27,27,28139
28,27,29216
29,27,30296
30,27,31369
31,27,32455
32,27,33532
33,27,34606
34,27,35688
35,27,36772
36,27,37848
37,27,38933
38,27,40014
39,27,41094
40,27,42169
41,27,43249
42,27,44330
43,27,45414
44,27,46485
45,27,47560
46,27,48641
47,28,49719
48,28,50798
49,28,51871
50,28,52953
51,28,54037
52,28,55115
53,28,56199
54,28,57276
55,28,58358
56,28,59431
57,28,60514
58,28,61584
59,28,62672
60,28,63751
61,28,64831
62,28,65907
63,28,66985
64,28,68072
65,28,69151
66,28,70225
67,28,71299
68,28,72376
69,28,73443
70,28,74520
71,28,75590
72,28,76662
73,28,77741
74,28,78830
75,28,79903
76,28,80974
77,28,82056
78,28,83129
79,28,84201
80,28,85283
81,28,86368
82,28,87444
83,28,88521
84,28,89597
85,28,90679
86,28,91755
87,28,92825
88,28,93901
89,28,94987
90,28,96064
91,28,97138
92,28,98147
93,28,99147
94,29,100150
95,29,101154
96,29,102154
97,29,103158
98,29,104160
99,29,105162
100,29,106168
101,29,107170
102,29,108179
103,29,109181
104,30,110182
105,31,111188
106,31,112189
107,31,113193
108,31,114197
109,31,115208
110,31,116216
111,31,117226
112,31,118229
113,31,119240
114,31,120251
115,31,121257
116,31,122266
117,31,123266
118,31,124274
119,31,125276
120,31,126281
121,31,127281
122,31,128284
123,31,129294
124,32,130296
125,32,131300
126,32,132302
127,32,133304
128,32,134309
129,32,135314
130,32,136320
131,32,137328
132,32,138337
133,32,139343
134,32,140349
135,32,141349
136,32,142357
137,32,143360
138,32,144364
139,32,145367
140,32,146368
141,32,147371
142,32,148372
143,32,149383
144,32,150389
145,32,151391
146,32,152395
147,32,153399
148,32,154409
149,32,155413
150,32,156421
151,32,157426
152,32,158430
153,32,159438
154,32,160442
155,32,161452
156,32,162453
157,32,163462
158,32,164464
159,32,165474
160,32,166482
161,32,167489
162,32,168490
163,32,169498
164,32,170505
165,32,171510
166,32,172517
167,32,173527
168,32,174533
169,32,175537
170,32,176544
171,32,177551
172,32,178562
173,32,179564
174,32,180574
175,32,181576
176,32,182582
177,32,183591
178,32,184599
179,32,185605
180,32,186609
181,32,187610
182,32,188614
183,32,189621
184,32,190632
185,32,191640
186,32,192644
187,32,193650
188,32,194652
189,32,195654
190,32,196655
191,32,197665
192,32,198670
193,32,199674
