,epsilon_progress,nfe
0,0,0
1,28,100
2,202,1169
3,288,2237
4,355,3319
5,384,4401
6,428,5466
7,471,6543
8,502,7614
9,517,8695
10,531,9773
11,555,10801
12,585,11918
13,602,13042
14,614,14171
15,625,15298
16,630,16431
17,641,17561
18,650,18695
19,660,19815
20,668,20937
21,678,22062
22,685,23177
23,692,24303
24,700,25428
25,701,26549
26,706,27663
27,715,28778
28,719,29903
29,727,31030
30,730,32153
31,740,33281
32,743,34399
33,747,35516
34,755,36642
35,760,37761
36,764,38889
37,766,40010
38,770,41133
39,776,42257
40,781,43386
41,787,44508
42,789,45630
43,793,46748
44,796,47870
45,799,48991
46,804,50109
47,808,51233
48,811,52353
49,815,53488
50,816,54620
51,817,55743
52,819,56865
53,823,57980
54,825,59099
55,829,60218
56,830,61346
57,830,62467
58,832,63581
59,832,64693
60,836,65820
61,836,66940
62,838,68065
63,842,69189
64,845,70317
65,847,71426
66,847,72547
67,849,73661
68,850,74784
69,851,75905
70,851,77028
71,853,78159
72,854,79277
73,856,80403
74,856,81526
75,856,82649
76,856,83777
77,857,84902
78,858,86026
79,860,87153
80,861,88275
81,866,89403
82,868,90534
83,868,91656
84,869,92781
85,869,93895
86,870,95010
87,871,96127
88,871,97247
89,871,98368
90,873,99491
91,873,100617
92,873,101745
93,873,102865
94,875,103988
95,876,105102
96,876,106230
97,877,107354
98,878,108474
99,878,109594
100,878,110715
101,878,111840
102,878,112961
103,879,114082
104,880,115209
105,881,116331
106,881,117458
107,881,118579
108,882,119697
109,882,120815
110,882,121934
111,882,123062
112,884,124183
113,885,125305
114,885,126416
115,887,127537
116,888,128662
117,890,129787
118,890,130921
119,891,132053
120,892,133171
121,893,134295
122,893,135421
123,893,136543
124,894,137659
125,895,138785
126,895,139909
127,896,141031
128,898,142158
129,899,143277
130,899,144400
131,901,145524
132,901,146649
133,901,147773
134,903,148894
135,903,150022
136,903,151144
137,905,152276
138,905,153388
139,905,154512
140,906,155642
141,907,156779
142,908,157907
143,908,159033
144,908,160166
145,909,161285
146,909,162405
147,910,163538
148,910,164673
149,910,165794
150,910,166918
151,910,168050
152,911,169170
153,913,170297
154,913,171416
155,915,172542
156,915,173660
157,916,174786
158,917,175906
159,917,177038
160,917,178159
161,918,179286
162,919,180406
163,919,181531
164,919,182650
165,919,183779
166,920,184901
167,922,186026
168,922,187137
169,923,188270
170,923,189396
171,924,190522
172,924,191641
173,925,192767
174,925,193887
175,925,195013
176,928,196124
177,928,197253
178,929,198378
179,930,199498
