,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,927,2,8632.801448822776,2,11004.22078285222,2.586691677228515,7.0
1,257,2,7487.1446011608605,2,10979.839950550222,6.32820396190359,7.0
