,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,133,2,11950.76025732168,3,11022.984184403746,4.980132098337226,7.0
1,947,2,12877.04729875322,1,11055.65782304753,3.313093443392442,7.0
