,epsilon_progress,nfe
0,0,0
1,5,100
2,18,1183
3,25,2252
4,26,3334
5,29,4418
6,30,5489
7,32,6572
8,32,7653
9,32,8743
10,32,9816
11,33,10894
12,33,11979
13,33,13058
14,33,14124
15,33,15199
16,34,16280
17,34,17356
18,34,18433
19,34,19514
20,34,20588
21,34,21664
22,34,22744
23,34,23825
24,34,24895
25,34,25968
26,34,27052
27,34,28127
28,34,29215
29,34,30292
30,34,31373
31,34,32447
32,34,33522
33,34,34599
34,34,35678
35,34,36745
36,34,37826
37,34,38910
38,34,39988
39,34,41070
40,34,42146
41,34,43230
42,34,44313
43,34,45391
44,34,46466
45,34,47548
46,34,48625
47,34,49712
48,34,50791
49,34,51868
50,34,52942
51,34,54018
52,34,55090
53,34,56169
54,34,57241
55,34,58316
56,34,59388
57,34,60467
58,35,61543
59,35,62622
60,35,63702
61,35,64782
62,35,65859
63,35,66939
64,35,68018
65,35,69102
66,35,70186
67,35,71262
68,35,72338
69,35,73419
70,35,74499
71,35,75583
72,35,76670
73,35,77749
74,35,78830
75,35,79909
76,35,80981
77,35,82063
78,35,83142
79,35,84221
80,35,85296
81,35,86372
82,35,87449
83,35,88538
84,35,89625
85,35,90703
86,35,91783
87,35,92844
88,35,93921
89,35,95001
90,35,96076
91,35,97145
92,35,98148
93,35,99150
94,35,100154
95,35,101160
96,35,102165
97,35,103172
98,35,104177
99,35,105177
100,35,106178
101,35,107188
102,35,108199
103,35,109202
104,35,110208
105,35,111208
106,35,112211
107,35,113217
108,35,114228
109,35,115231
110,35,116231
111,35,117232
112,35,118243
113,35,119247
114,35,120248
115,35,121255
116,35,122258
117,35,123263
118,35,124272
119,35,125278
120,35,126289
121,35,127299
122,35,128309
123,35,129319
124,35,130327
125,35,131328
126,35,132330
127,35,133332
128,35,134339
129,35,135343
130,35,136353
131,35,137362
132,35,138372
133,35,139383
134,35,140394
135,35,141404
136,35,142408
137,35,143412
138,35,144414
139,35,145423
140,35,146432
141,35,147440
142,35,148447
143,35,149458
144,35,150465
145,35,151473
146,35,152484
147,35,153492
148,35,154494
149,35,155495
150,35,156501
151,35,157501
152,35,158503
153,35,159509
154,35,160510
155,35,161515
156,35,162520
157,35,163530
158,35,164538
159,35,165539
160,35,166542
161,35,167550
162,35,168553
163,35,169557
164,35,170566
165,35,171567
166,35,172576
167,35,173583
168,35,174593
169,35,175593
170,35,176603
171,35,177607
172,35,178614
173,35,179618
174,35,180626
175,35,181630
176,35,182630
177,35,183638
178,35,184649
179,35,185651
180,35,186657
181,35,187665
182,35,188667
183,35,189669
184,35,190674
185,35,191675
186,35,192685
187,35,193693
188,35,194693
189,35,195701
190,35,196711
191,35,197721
192,35,198721
193,35,199732
