,epsilon_progress,nfe
0,0,0
1,5,100
2,15,1176
3,25,2257
4,32,3334
5,40,4410
6,49,5492
7,55,6575
8,60,7651
9,68,8732
10,75,9812
11,75,10893
12,75,11976
13,75,13050
14,75,14128
15,78,15194
16,84,16277
17,87,17352
18,87,18436
19,87,19514
20,87,20596
21,87,21673
22,87,22748
23,87,23825
24,87,24907
25,87,25992
26,87,27072
27,87,28158
28,87,29233
29,87,30311
30,87,31386
31,87,32464
32,87,33540
33,87,34615
34,87,35691
35,87,36765
36,88,37837
37,92,38910
38,93,39991
39,93,41061
40,93,42138
41,93,43221
42,93,44304
43,93,45386
44,93,46462
45,93,47543
46,93,48629
47,93,49703
48,93,50786
49,93,51871
50,93,52950
51,93,54028
52,93,55105
53,93,56185
54,93,57269
55,93,58352
56,93,59420
57,93,60499
58,93,61574
59,93,62657
60,93,63732
61,93,64813
62,93,65893
63,93,66960
64,93,68043
65,93,69133
66,93,70215
67,93,71293
68,93,72376
69,93,73448
70,93,74534
71,93,75612
72,93,76691
73,93,77765
74,93,78843
75,93,79915
76,93,80999
77,93,82071
78,93,83144
79,93,84218
80,93,85295
81,93,86378
82,93,87449
83,93,88533
84,93,89615
85,93,90694
86,93,91777
87,93,92857
88,93,93926
89,93,95005
90,93,96090
91,93,97178
92,93,98183
93,93,99184
94,93,100184
95,93,101191
96,93,102196
97,93,103200
98,93,104207
99,93,105213
100,93,106216
101,93,107220
102,93,108223
103,93,109223
104,93,110227
105,93,111232
106,93,112240
107,93,113246
108,93,114252
109,93,115258
110,93,116263
111,93,117273
112,93,118274
113,93,119279
114,93,120289
115,93,121292
116,93,122301
117,93,123310
118,93,124316
119,93,125325
120,93,126326
121,93,127329
122,93,128333
123,93,129344
124,93,130349
125,93,131356
126,93,132365
127,93,133376
128,93,134385
129,93,135390
130,93,136390
131,93,137396
132,93,138400
133,93,139402
134,93,140404
135,93,141407
136,93,142409
137,93,143409
138,93,144409
139,93,145409
140,93,146413
141,93,147418
142,93,148429
143,93,149435
144,93,150438
145,93,151439
146,93,152441
147,93,153451
148,93,154452
149,93,155458
150,93,156458
151,93,157461
152,93,158468
153,93,159477
154,93,160477
155,93,161482
156,93,162487
157,93,163495
158,93,164498
159,93,165503
160,93,166504
161,93,167511
162,93,168517
163,93,169527
164,93,170532
165,93,171536
166,93,172540
167,93,173549
168,93,174557
169,93,175557
170,93,176559
171,93,177560
172,93,178569
173,93,179580
174,93,180589
175,93,181594
176,93,182604
177,93,183608
178,93,184617
179,93,185623
180,93,186633
181,93,187637
182,93,188641
183,93,189647
184,93,190652
185,93,191663
186,93,192672
187,93,193682
188,93,194687
189,93,195689
190,93,196689
191,93,197691
192,93,198692
193,93,199697
