,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Intratemporal consumption Gini 2105,Temperature overshoot 2105
0,0.1216312454936866,2065.0000000140585,0.0074537525331763,0.0088602135354765,10924.002006234416,0.2823999980225397,7.0
1,0.1010341569713188,2065.0,0.0030221813457479,0.0082877109701546,10868.356002439215,0.2813999574407218,7.0
2,0.2129012225022122,2065.0,0.0011193250536616,0.0125879088662953,11050.317308743632,0.2853999577366004,7.0
3,0.1575914426719164,2065.0,0.0051497548590507,0.0114821574997856,10994.330039955808,0.283799894013873,7.0
4,0.1697860446296455,2065.0,0.0090926989780622,0.0042301585764441,11011.598433835345,0.2841999844847568,7.0
5,0.1358883641802504,2065.0,0.0022517871790272,0.006089834734441,10955.619564315044,0.2829999586037913,7.0
6,0.1666426966003821,2065.0,0.0101024771827634,0.0040653129635944,11007.43654074231,0.2840998623260882,7.0
7,0.1029359434206444,2065.0,0.0051091254828647,0.0053577381121644,10874.032988635405,0.2814999531126427,7.0
8,0.1864681986978301,2065.0000000106074,0.0013717499172199,0.00442553043639,11030.501820024332,0.2846999222010886,7.0
9,0.1436406218514057,2065.0000000000005,0.0025792187592949,0.0038547743587036,10970.686329938955,0.2832999928762048,7.0
10,0.1900160868706155,2065.0000000000005,0.0031515917678257,0.0095264901391402,11033.85947269272,0.2847999809752581,7.0
11,0.1936345931039017,2065.0,0.0028937631321575,0.0028323741975556,11037.054192444924,0.2848999534067031,7.0
12,0.221179236862318,2065.0,0.0024617237216172,0.0020579173219955,11054.16594266224,0.285599743710318,7.0
13,0.1463230562686076,2065.0,0.002185411224042,0.0012251534038785,10975.570904527194,0.2833999412335229,7.0
14,0.1762561971642423,2065.0,0.0053673029970884,0.0062637940252046,11019.555036534215,0.2843999427266059,7.0
15,0.1605522717466006,2065.0,0.0029835008476664,0.0096863417725825,10998.804149676103,0.2838999927875433,7.0
16,0.1334010777266123,2065.0,0.0050017392520974,0.0019932152408519,10950.477185331836,0.2828999793081007,7.0
17,0.2254646669644804,2065.0,0.0034958546342051,0.008386411444436,11055.740563328049,0.2856999762892839,7.0
18,0.2434843683987375,2065.0,0.0010417578943086,0.0023851104720187,11059.360419692304,0.2860998057160519,7.0
19,0.1795918146425496,2065.0,0.0058406970719597,0.0035281896718054,11023.343794737368,0.2844999558299939,7.0
20,0.1048701853354053,2065.0,0.0024041172429489,0.0036339854042421,10879.688998486854,0.2815999278731108,7.0
21,0.130956056966401,2065.0,0.0021163040590602,0.0010691553562623,10945.271797390007,0.2827998444202499,7.0
22,0.1068381793554666,2065.0,0.0079017248374486,0.0022190511721278,10885.323748792933,0.2816999087868294,7.0
23,0.1829962824393111,2065.0,0.0059968257409658,0.0122359305614352,11026.996238121095,0.284599978628152,7.0
24,0.1150630212933176,2065.0,0.0031982513823448,0.0095268721689009,10907.607524440946,0.2820998386810074,7.0
25,0.1518486020029241,2065.0,0.0011619328501169,0.0133597172585183,10985.118583078,0.2835999500622587,7.0
26,0.1088406140939995,2065.0,0.0140466003813557,0.0098544069720344,10890.934997541448,0.2817998899118446,7.0
27,0.1410062915361579,2065.0,0.0050274914259513,0.0072846577904956,10965.726733124486,0.2831999415012959,7.0
28,0.1490566332684398,2065.0,0.0011991719727831,0.002398330287215,10980.379775417608,0.2834998560513116,7.0
29,0.2049422245748742,2065.0,0.0018369175756213,0.0100111076340749,11045.585770528862,0.2851996697521146,7.0
30,0.2298293980197663,2065.0,0.0019227165102566,0.0120547150015107,11057.05771828338,0.2857999430930008,7.0
31,0.11940265093347,2065.0,0.0022192054851943,0.0031997680584353,10918.574157743284,0.2822999587837563,7.0
32,0.1973244290584117,2065.0,0.0013762245927112,0.0011263496232355,11040.07715022932,0.284999815774899,7.0
33,0.1635636701307602,2065.0,0.001483560057888,0.0051229504715344,11003.167291968148,0.2839998097362305,7.0
34,0.1384235722178215,2065.0,0.0040463573032536,0.0010470929959795,10960.705030461331,0.2830999668916945,7.0
35,0.1285615436899052,2065.0,0.0010570072015158,0.0104214066706563,10940.026837590674,0.2826999394172527,7.0
36,0.2170022935650906,2065.000000493142,0.0011349919984351,0.0043314401640573,11052.358407220858,0.2854999796029615,7.0
37,0.1238921503416501,2065.0000000035875,0.0025129521547542,0.008042858567564,10929.370313277655,0.2824996674415127,7.0
38,0.1729894885701011,2065.0000000018285,0.0011106705214855,0.0087862754988135,11015.639256045672,0.284299993182193,7.0
39,0.1172144768413441,2065.000000000264,0.0056343035337859,0.0021440917866863,10913.110825551932,0.2821999482152368,7.0
40,0.234288875987512,2065.0,0.0010417578943086,0.0023851104720187,11058.109562533657,0.2858999602554643,7.0
41,0.1129543107776896,2065.0000000000005,0.0068910524700317,0.0024431881870241,10902.08468951146,0.2819999569923151,7.0
42,0.110880580537355,2065.0000000000173,0.0047354197958871,0.0054447880651574,10896.526890560512,0.2818999814449338,7.0
43,0.1262087705517756,2065.0000000000005,0.0037306412435513,0.0022178988592896,10934.728995155045,0.2825999479838814,7.0
44,0.1546894060607107,2065.00000123456,0.0041223639020549,0.0053393578542927,10989.764261560334,0.2836998333422174,7.0
45,0.2088865185481881,2065.0,0.0014251892052373,0.0037123542201412,11048.059164717311,0.2852999739798828,7.0
46,0.2011023658398096,2065.0,0.0011565446730954,0.0076966448133264,11042.930991277251,0.2850999671570648,7.0
47,0.1346308722080256,2170.2160777164218,0.0053344675542343,0.0064490310801932,10961.549190373064,0.283199953760916,7.0
48,0.1123861232835085,2171.026425235861,0.012381468024372,0.0043184128923927,10911.38036559003,0.2821998248510594,7.0
49,0.1026002435948283,2174.884768429364,0.014524211067271,0.0111300656477072,10884.95680542122,0.2816999800074607,7.0
50,0.1144303761944131,2173.1424316245293,0.0111238683376319,0.0014901494447289,10916.584061663252,0.2822999594528785,7.0
51,0.2281333201383637,2166.314797461292,0.0046683125762315,0.0061071394872064,11056.668227610488,0.2860997721822059,7.0
52,0.1527455816165354,2168.543414304654,0.0103737985851928,0.0031878118109468,10993.333665613512,0.2838999014277697,7.0
53,0.2119692265891953,2164.1526577267746,0.0123523515530882,0.0148691998313217,11051.232840874993,0.2856999643102217,7.0
54,0.1473393985323411,2167.4242191252283,0.0012179447739528,0.014450036269759,10984.60165328112,0.283699782702054,7.0
55,0.1103642590032771,2171.895590209868,0.0016038112795583,0.0081826085662389,10906.159861353595,0.2820999510235267,7.0
56,0.1612546531655921,2167.696250603811,0.0090289047980496,0.0062127222346384,11005.758227551967,0.2841998279063421,7.0
57,0.2158539348631454,2166.801661626006,0.0103762766339355,0.0040664004436658,11052.923136273132,0.2857997825865636,7.0
58,0.2239613771114606,2165.7993049006404,0.0074071284652266,0.0091560288956789,11055.65273862948,0.2859995237886943,7.0
59,0.2005762302014921,2166.6976387789423,0.0065712479613091,0.0018561202615991,11044.954282189408,0.2853996931524021,7.0
60,0.1641936748923284,2168.3065620682632,0.0042371161918401,0.0010964911538929,11009.712469264978,0.2842999056820076,7.0
61,0.2043253725231579,2164.2979164553817,0.0088859629947627,0.0133355165789587,11047.237125931126,0.2854999198826743,7.0
62,0.2080809098470089,2166.2758498395974,0.0039298480286644,0.0020924412078334,11049.33828859555,0.2855999496157962,7.0
63,0.1969524345605728,2166.2758498395974,0.0037431158124062,0.0032370482557653,11042.497995939586,0.2852998659027423,7.0
64,0.1208268189559102,2170.229885280988,0.0018208763433212,0.0123611324669098,10931.966798090632,0.2825999761604828,7.0
65,0.1702619111504559,2167.1283920689607,0.0019663408602079,0.0080717233965064,11017.296591237446,0.2844999593946847,7.0
66,0.1798096329770091,2165.134386042748,0.0020977785419078,0.0022102057065945,11027.779335867355,0.2847999603804759,7.0
67,0.1830863468154306,2166.599763561868,0.0062475261233854,0.0036895581141679,11031.019156864666,0.2848997114319822,7.0
68,0.1230302467032603,2169.699702546436,0.0067811523901647,0.0023215698074952,10937.011474058849,0.2826999513416789,7.0
69,0.1322371843897324,2168.831880968428,0.0039281599148824,0.002558800213551,10956.742410277331,0.2830999912566925,7.0
70,0.1045039941960361,2172.268653590737,0.0010235888307047,0.0016823796373309,10890.302686376494,0.2817999957164719,7.0
71,0.2324179900066845,2164.1193675139466,0.0066795120158862,0.0021069106882004,11057.436016785712,0.2861995248821565,7.0
72,0.1555222273246885,2168.750636067909,0.0034290089749916,0.0046577682467249,10997.562835004654,0.2839997876377913,7.0
73,0.1275266424414442,2172.589619137799,0.0041974947448518,0.0023907642724296,10946.966265816773,0.282899850681102,7.0
74,0.1583439552687082,2168.352972940768,0.0035872196262306,0.0028831037261827,11001.684547952103,0.2840992335390951,7.0
75,0.100748603388881,2173.8439158991514,0.0027143779411289,0.0011172765984528,10879.6053064367,0.2815999742270057,7.0
76,0.1395516181694927,2172.366411769565,0.0047758968872506,0.0028872640975337,10970.959721845087,0.2833999834671179,7.0
77,0.2198948778057688,2165.0369065166565,0.0029415225711318,0.0141371177455782,11054.404948565096,0.2858997946845493,7.0
78,0.1549463583884084,2065.2127096748445,0.0026208066926854,0.0076333061668433,10989.84083897188,0.2837136745427492,7.0
79,0.176531512331646,2168.5570945085574,0.0021153987537616,0.003186203897188,11024.408403168543,0.284699824249612,7.0
80,0.1671943442670451,2167.8044382316198,0.0054611642152166,0.0093462368686388,11013.555217825558,0.284399808199294,7.0
81,0.1233308848096075,2065.025171256608,0.0026208066926854,0.0013903895904647,10928.011829083282,0.2824756597860238,7.0
82,0.1933782329943637,2166.3832335645216,0.002037575188977,0.0014890437187637,11039.86063105842,0.2851996703483265,7.0
83,0.1473393985323411,2065.293710319711,0.0012179447739528,0.014450036269759,10976.919317940205,0.2834440339923738,7.0
84,0.1064162876235265,2173.686001054983,0.0073797613184413,0.0112454554476759,10895.612990822818,0.2818999884080725,7.0
85,0.1350503146918329,2065.006007779245,0.0014110266879884,0.0013903895904647,10953.89466931918,0.2829666178163741,7.0
86,0.1126262647362473,2065.025171256608,0.0022277738359206,0.0018549208878668,10901.175591079118,0.2819848205994699,7.0
87,0.1370850988620779,2169.214458192174,0.0099127506006241,0.0095932716420468,10966.291268489796,0.283299944074376,7.0
88,0.1214045522708996,2065.029376795905,0.0145230647055262,0.0107234495803389,10923.411047352143,0.2823905649284051,7.0
89,0.1303195572174005,2065.032940012645,0.0145617864043707,0.0126507205352581,10943.841008537836,0.2827742141903431,7.0
90,0.1733614146399249,2168.339635306843,0.002232072641823,0.0082040955049362,11020.913165172007,0.2845998815746657,7.0
91,0.1942535716049575,2065.006007779245,0.0011571724478401,0.0033965071441543,11037.567941663923,0.2849169932452776,7.0
92,0.1495115658355093,2065.006007779245,0.0090534101108006,0.0031166286068602,10981.154319656414,0.2835164370220078,7.0
93,0.2511277838528445,2065.0007097740213,0.0013038786668947,0.0035967227047565,11059.480022134212,0.2862598065244733,7.0
