,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.23194880348568178,2127.195019810817,0.009141471086858727,0.0011235299843079863,11100.363328647101,4.151198876445085,7.0
1,0.2414290334668685,2173.2788024182905,0.01070703678307948,0.009652441551202354,11111.541815649944,3.800409798644103,7.0
2,0.23022649617707125,2133.737583645154,0.012379331856815213,0.0077348558279177896,11103.130040676368,4.100486397487062,7.0
3,0.22726635189176134,2120.572117683096,0.012792000126173078,0.0031067806109531123,11096.611088169964,4.2514187079866,7.0
4,0.2418423343609006,2120.572117683096,0.012714175384609195,0.00205031561006723,11098.79340159792,4.20321214398131,7.0
5,0.237805955729706,2150.132454058013,0.01191500793310895,0.007967085167278898,11108.920382210714,3.9506219335433745,7.0
6,0.2436755506539903,2065.0084318440126,0.013065213525592125,0.006182861137715811,11089.100503034857,5.204321863577989,6.0
7,0.2338955046885051,2144.9471043602707,0.009591671092372937,0.005348165691258245,11107.351375779344,4.001351723737434,7.0
8,0.20911461866827266,2065.000148304787,0.005445561548610138,0.0038699914284036673,11077.960740537603,5.25033631676699,6.0
9,0.23573668055713917,2137.4713305256605,0.010163483012950352,0.011528915721488894,11105.432896873495,4.050673741835544,7.0
10,0.22856513104399573,2115.4104229360773,0.013727758648097152,0.006814114159186714,11092.618061498415,4.300253294090593,7.0
11,0.23936873522386828,2156.975284342356,0.012601499666029234,0.003798079336674705,11110.115723489876,3.900427845809725,7.0
