,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.23920179923813323,2149.406352971111,0.010911564694480732,0.005224526433794019,11108.892546016197,3.9500827638824356,7.0
1,0.23866715289925267,2175.3121632446646,0.0011291247107290236,0.011050842547790578,11111.481587032249,3.80174114704472,7.0
2,0.23977745583326998,2120.69361044882,0.014224963819722394,0.01484381927954627,11098.760295264557,4.209128847092973,7.0
3,0.23194880348568178,2127.195019810817,0.009141471086858727,0.0011235299843079863,11100.363328647101,4.151198876445085,7.0
4,0.22868936747392188,2134.170369903287,0.00685216896104894,0.007839610029835577,11102.972328205695,4.102248386220904,7.0
5,0.23884837982628962,2157.120147880033,0.013684578083489513,0.00791925037834537,11110.09910524303,3.9016147073556406,7.0
6,0.23210434414496217,2145.3169785142295,0.010930342993318421,0.005163721368414225,11107.153644302698,4.005365272156774,7.0
7,0.23267018026396538,2065.0506063089874,0.012832552435983524,0.006591183477170826,11087.43682617899,5.221201839161962,6.0
8,0.23216210600718734,2119.040600065651,0.0010806938747987098,0.00666584342390591,11096.514730975226,4.251180343595636,7.0
9,0.2466602372546131,2065.3077866275903,0.012543181916817008,0.006779100470274605,11088.85900750229,5.191212803183226,6.0
10,0.17764359480837594,2065.3265303908797,0.012639262504014944,0.007219149865798233,11050.632579863333,5.255921763320792,6.0
11,0.22953410451626927,2115.137884798335,0.0061997086993853786,0.014319272814176554,11092.58747971393,4.300202085979905,7.0
12,0.2310145190261437,2139.5596239581955,0.008242633785803933,0.005057941047873571,11105.374883397602,4.051567181264911,7.0
