,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Temperature overshoot 2105
0,0.2414290334668685,2173.2788024182905,0.01070703678307948,0.009652441551202354,11111.541815649944,3.800409798644103,7.0
1,0.2338955046885051,2144.9471043602707,0.009591671092372937,0.005348165691258245,11107.351375779344,4.001351723737434,7.0
2,0.23936873522386828,2156.975284342356,0.012601499666029234,0.003798079336674705,11110.115723489876,3.900427845809725,7.0
3,0.237805955729706,2150.201166388882,0.01191500793310895,0.006630677122975796,11108.933202668046,3.9501611976967186,7.0
4,0.2276947010804376,2120.572117683096,0.013482706167803418,0.002226835016574251,11096.719644530844,4.2500758276073745,7.0
5,0.24271815385716244,2120.572117683096,0.012688326642293543,0.0031067806109531123,11098.827035666665,4.200153282269266,7.0
6,0.24589240821184963,2065.000000000374,0.012588703489798528,0.0067064656571352976,11089.225790196444,5.2005583837556,6.0
7,0.22628535097276478,2116.0735019326544,0.01058982725815534,0.007798073623543011,11092.643806251228,4.300146890525581,7.0
8,0.20950002113621335,2065.0000000000664,0.0016730127246974498,0.0063595324491596186,11078.18680178662,5.250004142646922,6.0
9,0.23103294165944327,2133.435824741967,0.013649660400571655,0.0011375593356853478,11103.166864757588,4.100175313789762,7.0
10,0.2286395483516718,2128.566537383382,0.004227180715329895,0.001227038259008838,11100.406007860041,4.150069310533782,7.0
11,0.23517166457308372,2137.739052700371,0.005121728947724114,0.002038582405831094,11105.452151588384,4.050628239315379,7.0
