,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Temperature overshoot 2105
0,927,2,12658.961386748935,2,2485.609111149193,67.92456619779244,7.0
1,927,2,11844.721882929814,4,2482.8837988061673,67.89515292308519,7.0
