,epsilon_progress,nfe
0,0,0
1,4,100
2,13,1185
3,21,2264
4,29,3337
5,34,4407
6,43,5488
7,51,6566
8,59,7649
9,67,8729
10,74,9808
11,80,10880
12,82,11970
13,82,13050
14,87,14133
15,92,15202
16,95,16281
17,100,17359
18,102,18439
19,104,19522
20,104,20596
21,106,21676
22,110,22761
23,111,23831
24,111,24910
25,111,25988
26,111,27069
27,111,28145
28,111,29219
29,111,30298
30,111,31379
31,111,32469
32,111,33540
33,111,34615
34,111,35699
35,111,36778
36,111,37856
37,111,38931
38,111,40018
39,111,41095
40,111,42167
41,111,43240
42,111,44318
43,111,45392
44,111,46468
45,115,47544
46,117,48628
47,119,49704
48,119,50783
49,119,51867
50,119,52948
51,119,54037
52,119,55112
53,119,56195
54,119,57279
55,119,58358
56,119,59432
57,119,60510
58,119,61581
59,119,62663
60,119,63740
61,119,64819
62,119,65896
63,119,66973
64,119,68043
65,119,69119
66,119,70204
67,119,71277
68,119,72349
69,119,73416
70,119,74492
71,119,75564
72,119,76639
73,119,77709
74,119,78793
75,119,79864
76,119,80944
77,119,82016
78,119,83086
79,119,84158
80,119,85236
81,119,86306
82,119,87382
83,119,88468
84,119,89550
85,119,90629
86,119,91706
87,119,92778
88,119,93855
89,119,94939
90,119,96006
91,119,97079
92,119,98087
93,119,99098
94,119,100109
95,119,101116
96,119,102118
97,119,103120
98,119,104122
99,119,105129
100,119,106139
101,119,107147
102,119,108153
103,121,109153
104,121,110164
105,121,111165
106,121,112173
107,121,113182
108,121,114193
109,121,115198
110,121,116204
111,121,117214
112,121,118216
113,121,119219
114,121,120226
115,121,121226
116,121,122236
117,121,123239
118,121,124250
119,121,125260
120,121,126263
121,121,127269
122,121,128280
123,121,129290
124,121,130291
125,121,131300
126,121,132307
127,121,133308
128,121,134309
129,121,135314
130,121,136317
131,121,137322
132,121,138324
133,121,139331
134,121,140332
135,121,141334
136,122,142342
137,123,143342
138,123,144342
139,123,145350
140,123,146353
141,123,147363
142,123,148364
143,123,149369
144,123,150376
145,123,151380
146,123,152389
147,123,153393
148,123,154397
149,123,155398
150,123,156401
151,123,157408
152,123,158412
153,123,159414
154,123,160422
155,123,161433
156,123,162440
157,123,163442
158,123,164453
159,123,165456
160,123,166467
161,123,167469
162,123,168472
163,123,169473
164,123,170480
165,123,171481
166,123,172487
167,123,173493
168,123,174501
169,123,175506
170,123,176506
171,123,177513
172,123,178516
173,123,179517
174,123,180520
175,123,181531
176,123,182534
177,123,183540
178,123,184544
179,123,185548
180,123,186549
181,123,187549
182,123,188549
183,123,189556
184,123,190567
185,123,191571
186,123,192573
187,123,193580
188,123,194581
189,123,195587
190,123,196591
191,123,197601
192,123,198609
193,123,199618
