,epsilon_progress,nfe
0,0,0
1,15,100
2,88,1183
3,300,2272
4,477,3356
5,564,4431
6,625,5512
7,666,6594
8,689,7675
9,714,8755
10,726,9844
11,792,11120
12,827,12132
13,849,13151
14,868,14169
15,883,15182
16,895,16190
17,901,17208
18,914,18217
19,921,19231
20,932,20244
21,941,21253
22,950,22268
23,960,23285
24,963,24287
25,967,25302
26,972,26317
27,975,27331
28,979,28345
29,982,29355
30,986,30370
31,990,31378
32,996,32395
33,1000,33406
34,1005,34416
35,1006,35429
36,1007,36439
37,1007,37450
38,1009,38463
39,1016,39475
40,1023,40481
41,1027,41491
42,1031,42506
43,1035,43513
44,1040,44514
45,1044,45521
46,1045,46532
47,1045,47532
48,1047,48539
49,1047,49551
50,1050,50571
51,1054,51584
52,1055,52599
53,1056,53616
54,1058,54627
55,1060,55642
56,1062,56647
57,1065,57660
58,1068,58671
59,1068,59685
60,1071,60697
61,1072,61710
62,1074,62724
63,1075,63743
64,1076,64755
65,1078,65770
66,1078,66784
67,1081,67791
68,1083,68807
69,1085,69819
70,1085,70832
71,1086,71840
72,1087,72854
73,1088,73857
74,1089,74869
75,1089,75883
76,1090,76889
77,1091,77895
78,1092,78905
79,1093,79920
80,1094,80924
81,1096,81933
82,1098,82951
83,1099,83962
84,1099,84973
85,1100,85986
86,1101,86998
87,1101,88012
88,1103,89023
89,1106,90039
90,1107,91047
91,1109,92064
92,1112,93398
93,1113,94410
94,1115,95427
95,1115,96438
96,1116,97457
97,1118,98462
98,1121,99476
99,1123,100482
100,1123,101488
101,1123,102509
102,1125,103521
103,1125,104541
104,1125,105554
105,1125,106566
106,1128,107574
107,1129,108580
108,1132,109594
109,1133,110601
110,1133,111615
111,1134,112633
112,1135,113647
113,1136,114664
114,1136,115683
115,1139,116688
116,1139,117701
117,1139,118715
118,1141,119725
119,1143,120734
120,1144,121741
121,1145,122760
122,1146,123770
123,1149,124781
124,1150,125788
125,1151,126800
126,1154,127816
127,1154,128827
128,1155,129832
129,1155,130847
130,1155,131861
131,1156,132877
132,1156,133895
133,1159,134901
134,1159,135914
135,1159,136925
136,1160,137939
137,1160,138953
138,1160,139966
139,1161,140971
140,1162,141987
141,1162,143001
142,1163,144011
143,1167,145024
144,1168,146034
145,1169,147049
146,1169,148057
147,1170,149066
148,1170,150077
149,1170,151083
150,1171,152094
151,1171,153431
152,1171,154444
153,1172,155461
154,1172,156477
155,1173,157488
156,1174,158498
157,1175,159509
158,1177,160527
159,1178,161536
160,1178,162547
161,1178,163561
162,1178,164563
163,1178,165574
164,1178,166575
165,1179,167596
166,1179,168607
167,1181,169619
168,1182,170632
169,1183,171649
170,1183,172663
171,1183,173672
172,1183,174687
173,1183,175703
174,1183,176718
175,1183,177736
176,1184,178754
177,1184,179770
178,1184,180784
179,1184,181796
180,1185,182809
181,1185,183812
182,1185,184819
183,1185,185834
184,1185,186843
185,1185,187848
186,1185,188866
187,1185,189876
188,1186,190889
189,1186,191892
190,1186,192902
191,1188,194237
192,1190,195253
193,1190,196265
194,1190,197273
195,1190,198286
196,1190,199286
197,1190,200293
