,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Temperature overshoot 2105
0,0.24736748784058407,2065.000000000051,0.001000000000000005,0.002685872015939443,10126.852336452877,6.0
1,0.23946161280758577,2065.0000000000086,0.0010000000000000007,0.0026077215610552547,10126.459254700112,5.0
