,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.13634946214575427,2207.358169439762,0.0010000797723145574,17764.45568560528,3450.032198850723,6051.771367858557,7996.679182604769
1,0.11526659197318359,2224.2044577611973,0.0010000098240934413,17691.44397457576,3465.1636840689844,6055.340087801181,7985.221535129707
2,0.18317300754366353,2236.1523583094104,0.0010000888087278988,17852.546202011945,3415.8424533562616,6039.609443084058,8010.2797253706185
3,0.11322358851267708,2155.6703106323903,0.0010000036779302186,17705.18164693086,3465.273406138178,6053.002922730982,7981.470585939336
4,0.12790937626413026,2162.5218884973733,0.0010000007774186,17753.81471510242,3455.1597279861317,6051.512590149258,7990.827641968654
5,0.15689009941255394,2255.331312520357,0.0010000010472446844,17803.11412482746,3435.643119382936,6047.991116861646,8005.11311243023
6,0.10798046919699938,2269.5869019664133,0.0010000000174357297,17652.60041201263,3470.6270349261695,6056.688518319964,7980.5726010020935
7,0.10123879548479917,2243.747472055931,0.001000000705049239,17628.308503298944,3475.0652396194373,6056.869695356226,7975.421818695101
8,0.19309877417376378,2127.3499048198923,0.0010000000082217321,17900.287946782097,3405.5918598688345,6030.3780207114205,8005.230354751878
9,0.16873009261860655,2153.3221032158644,0.0010000007497219935,17856.311975902525,3425.1849127863834,6041.456293269956,8005.422727072171
10,0.14418761758672755,2202.722211360795,0.001000000009417993,17786.836771312966,3444.3286683194888,6050.082090778186,8000.049578934108
11,0.148532377168461,2163.5811770896876,0.0010000000047290859,17810.15835980255,3440.374622109451,6047.539390738756,8000.264752416694
12,0.18107569907415708,2287.9055247493443,0.001000000034678238,17838.85592698194,3417.832316317945,6040.944198819614,8010.272667096862
13,0.12336270126535454,2290.03207064386,0.00100000003152188,17707.016590212635,3460.013915014356,6055.116944043908,7990.530865432688
