,Utility,Disutility,Intratemporal consumption Gini,Intratemporal damage Gini,Lowest income per capita,Highest damage per capita,Distance to consumption threshold,Population below consumption threshold,Distance to damage threshold,Population above damage threshold,Temperature overshoot
2,0.6238321660166323,0.7668929761369914,0.8266105131605878,0.9672263490916627,0.7701870288915109,0.6928531954519929,0.9985453429341153,0.8829878495067518,0.7021198542470671,0.5945449590190204,0.9996149455712576
3,0.4817810748745227,0.7305770126211697,0.6567822749171935,0.9376725275256957,0.6924735395713466,0.6835029191579334,0.9771503585588813,0.7420076369380261,0.33326524021605575,0.47100860506383285,0.7026450798991101
4,0.47446990539956,0.4868473738311029,0.621224048379182,0.7716024190867203,0.6725089902134476,0.6545022356403861,0.9743636492941161,0.6753650970985263,0.5715623690712075,0.37922317243113923,0.7374874318257177
5,0.4526933355449571,0.4703125760616781,0.6206894965297268,0.7625469009382755,0.6621243039973621,0.6216232578249216,0.97015165760046,0.6741050165118734,0.5612644131845996,0.35628629591304606,0.7087526330262174
6,0.4285026772153481,0.5101207748859646,0.6033312356126682,0.7636402793456692,0.5767726928770474,0.6052823804367229,0.9700788692949194,0.6704199896937164,0.49938507997605963,0.40750128216673137,0.6836006924960232
7,0.4241774625957761,0.49931881911631953,0.47634771674703064,0.630097632804642,0.5851876224269662,0.5938083223550202,0.9661682446080999,0.5772161005627395,0.4964239457608149,0.3956855184442632,0.6236318610801544
8,0.4502287031712522,0.4194840835615517,0.4846932544970499,0.6301649361202851,0.5859148023586058,0.5057415066826638,0.964544394752223,0.5744070011994604,0.3941732738214945,0.38973381607363683,0.5766461459277785
9,0.43793060177644977,0.4036560343186976,0.48315635751613606,0.6326881694413726,0.5826443338379403,0.5059018297591492,0.9641695318993962,0.5747536344645341,0.5551145336454898,0.3885600401383641,0.5664377479856332
10,0.41823415499719346,0.37731504217717715,0.4850944547437058,0.6338965243708891,0.5774969235280867,0.48684479476497367,0.9694007266521271,0.5661480351719917,0.5545035422438435,0.4360589982895233,0.5757594953024133
