,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,emdd,Utility 2105,Disutility 2105,Distance to consumption threshold 2105,Population below consumption threshold 2105,Distance to damage threshold 2105,Population above damage threshold 2105,Temperature overshoot 2105
0,857,2,9947.086264705762,4,1,1,2,0,0.599999999852609,2483.386522993303,67.71440063810338,1.3799561625675387,749.7645065432494,3.5561262980472015,6914.12451279686,7.0
1,927,2,10414.541126998403,1,1,1,2,1,0.5997844994353717,2482.87622760184,65.90777072618638,1.1803314582988298,510.98771966139356,3.2713542093027157,6914.12451279686,7.0
2,927,2,11667.171482737795,1,1,1,1,0,0.5983522448396743,2482.8837988061673,67.73673329384154,0.26339841437968486,372.6198936204345,3.5862325462052804,6914.12451279686,7.0
3,927,2,13170.470314878175,2,0,0,1,0,0.5998464807824536,2485.609111149193,67.9097514576579,0.26309020885805895,372.6198936204345,3.5874271531202613,6914.12451279686,7.0
4,927,2,10404.874614905355,1,1,1,0,0,0.5999999995829264,2482.8837988061673,67.8951530550179,0.0,0.0,3.5862325462052804,6914.12451279686,7.0
