,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Lowest income per capita 2105,Disutility 2105,Highest damage per capita 2105,Temperature overshoot 2105
0,0.22134452768329627,2119.515851109579,0.011367884212035436,0.004654867408934965,11094.019525909787,4.279853288468694,29.725400049671954,0.39486537098896995,7.0
1,0.22771453841527237,2130.429764162117,0.00409417853504439,0.0086507090157143,11101.108103621866,4.136915900137974,31.626924529514834,0.41733700484238306,7.0
2,0.23440583793882325,2139.8101371605376,0.012841519195674826,0.004395915004039818,11106.016929964126,4.037368811219704,32.93402073174507,0.4329545848818217,7.0
3,0.23690380601781902,2158.0011964588225,0.007840863670429233,0.0019655836971075773,11110.044140688413,3.903957408800038,34.630894980711616,0.45341717024288003,7.0
4,0.22381257504508364,2119.8832502748096,0.011367884212035436,0.0041686614966012885,11095.113543991465,4.268837191560325,29.883543926494877,0.3965983785810763,7.0
5,0.22152957807412554,2115.9254705940693,0.011444638162336103,0.0022629203678903136,11091.034830810222,4.315728219331638,29.239755593595692,0.3909980478775911,7.0
6,0.21718885583734487,2116.7418980939083,0.003464821357769518,0.0034584531000171398,11090.1272857427,4.319648020234228,29.16534650334968,0.3896929928472833,7.0
7,0.23248611459632113,2130.432187580841,0.011754081338671661,0.004914308873923668,11102.105010303785,4.120601253609687,31.851019202440796,0.419954987387221,7.0
8,0.23047452284058348,2133.316048704966,0.005284847610652467,0.0021858939568679143,11103.00680702039,4.103111805596422,32.07592174000428,0.42268429546673797,7.0
9,0.23556616704708355,2142.929438657586,0.009272738817352076,0.004368017676717592,11107.064913303271,4.009710879946416,33.2903622226795,0.4372345995800234,7.0
10,0.22202845348786993,2116.90224090535,0.003975389933322152,0.0034841661645990973,11092.083476254036,4.304164424487068,29.399103598034817,0.39235855235740313,7.0
11,0.2370548883440438,2151.543789606787,0.00461355843031035,0.0034377292691669652,11109.104569819769,3.9441633827144953,34.1254575457333,0.4472979697471307,7.0
12,0.235430417227242,2136.391309557443,0.013316164840653543,0.006228465428696939,11105.01509654983,4.060396027382251,32.63796459431522,0.4293696938468793,7.0
13,0.21325896135767228,2065.0016336083972,0.006674509094152507,0.0019655836971075773,11080.262848800245,5.246475192646148,17.834158450483606,0.28043815719983245,6.0
14,0.23959581940605396,2165.871399014304,0.014400867301664637,0.0035492354180961085,11111.03072084566,3.847458598163386,35.33939590503446,0.46195441054978986,7.0
15,0.15686160935295246,2065.000856286911,0.01100288664449996,0.0010500850250028467,11023.169508939118,5.255580523830911,16.486185232062848,0.26247355565072905,6.0
16,0.10430527809197707,2065.0034809739036,0.007942472611130217,0.004417707710267244,10908.473157382701,5.16828612467003,15.081535401180545,0.24697138703742236,6.0
17,0.13023002711058787,2065.00349974818,0.0030084333284825077,0.003657707925067956,10973.859328282955,5.224227435262862,15.795807099357654,0.2544939574202525,6.0
18,0.1403648999016448,2065.0002513760855,0.003453640697267415,0.0019778034561565697,10994.578335106931,5.239165950641324,16.062742338398753,0.2574927717134853,6.0
19,0.22821037784490564,2065.0000487409693,0.004315800504494664,0.005972754439151913,11086.34355526811,5.228879090077697,18.168918571147053,0.28547492703031746,6.0
20,0.19352295254621077,2065.0000221844634,0.010839636515124786,0.003691216417840943,11066.764915778855,5.260433152107455,17.377960052897258,0.2739688109243588,6.0
21,0.2341347192258122,2147.9551147366933,0.003989348206655271,0.0024457941960795786,11108.064665499922,3.979436455754307,33.67388894857391,0.44189343639721185,7.0
22,0.1840586623522086,2065.0001834001723,0.012405363158769491,0.0038748966364624666,11057.93049912234,5.263135261078823,17.153665847039196,0.2709400786817747,6.0
23,0.10141664333907201,2065.0001151160363,0.008071266383631572,0.002229751735869449,10899.968805006381,5.160422795347481,14.998365387067158,0.24613987533249207,6.0
24,0.13679834475481079,2065.000063015098,0.007112029975014887,0.005594913974902951,10987.574704991863,5.234363860547962,15.969190257832818,0.25643015532330093,6.0
25,0.15342025185210745,2065.000158317953,0.004805787412719042,0.0011150054920310809,11017.70344974566,5.252938410024698,16.398923642769923,0.26142397328575495,6.0
26,0.2028512702694078,2065.000023728409,0.004251457418279246,0.006021803922658791,11073.95082202474,5.255219051745236,17.595346165793632,0.2769989806455499,6.0
27,0.2284091905683483,2117.01056555053,0.001336410836312058,0.004717852641548624,11094.025665175974,4.283877169859124,29.691506185383645,0.39578979661286273,7.0
28,0.11997112667278699,2065.0036366997356,0.004132973311419947,0.0012650705614171156,10950.228118799898,5.205265171952504,15.518493333339368,0.2514901033341793,6.0
29,0.18085289704013754,2065.000016171214,0.005689746180572868,0.0035523099889053916,11054.57284162522,5.2634501667483695,17.076739552773994,0.2699236617899607,6.0
30,0.16019391909408467,2065.0027559234272,0.013158650502552773,0.0020761251412546385,11028.22128416939,5.257735121137152,16.57039652056089,0.26349745691065146,6.0
31,0.23540715667984227,2065.000000005369,0.007752717953117542,0.004820079195835987,11088.064900359272,5.218307536378493,18.327341924501777,0.2879474890922333,6.0
32,0.14673620005838686,2065.0017345246315,0.004132973311419947,0.0010985374130868329,11006.344269531326,5.246593349560264,16.228337402171814,0.2594059995253832,6.0
33,0.13400753165101453,2065.0036366997356,0.004116351118803866,0.0026806339297405267,10981.875440496317,5.230205545318747,15.896323683752255,0.25561005781368196,6.0
34,0.1824241867734605,2065.0007665137587,0.003588185519262364,0.00725618619857564,11056.241332408477,5.263319006967683,17.114671991178255,0.2704227780779149,6.0
35,0.16345201094628956,2065.00000630781,0.01307179451439033,0.0012238813407103627,11032.942624035448,5.259592159462916,16.651066257249777,0.2644929127997479,6.0
36,0.2068084224152616,2065.000115220047,0.003151324129384267,0.004285284345700745,11076.558881453606,5.252260801561513,17.686511539464192,0.2782984397398976,6.0
37,0.23101296097073587,2065.0000018589103,0.011282082420480807,0.002068050750390148,11087.104943994738,5.224921106037589,18.23082266812362,0.2864340552147208,6.0
38,0.1119619410873759,2065.0001145987735,0.005950259742431453,0.003227964791479092,10929.783020901938,5.187678310977425,15.296455535762302,0.24916277110068483,6.0
39,0.19661256086198922,2065.000000038574,0.0044330192920814925,0.004666077434929451,11069.308892818131,5.258982748072539,17.45035516136942,0.2749673802023209,6.0
40,0.10598376895642692,2065.000009908204,0.00805563814982424,0.002945547175892946,10913.300492966833,5.172801042039129,15.128421160083773,0.24744460128534213,6.0
41,0.11289926135199799,2065.0000373203734,0.01052104853016584,0.005212542950130893,10932.271092021076,5.189879673323601,15.322555624778797,0.24943301147855862,6.0
42,0.16826565510870406,2065.0000000351993,0.005384660980556674,0.0030758552340316527,11039.518364656253,5.26161546376676,16.770269886422156,0.26598132293878735,6.0
43,0.13867640254129496,2065.000000229548,0.007679736623091658,0.0021366233046140617,10991.300781606189,5.236953056305352,16.01850634264996,0.25698873761479707,6.0
44,0.2252773574176754,2120.5564910281487,0.0028810845783494047,0.001650973248883825,11096.059417314402,4.257747662310639,30.037451485314964,0.39841598725110383,7.0
45,0.23457347711842008,2134.5052672961415,0.008702019613063154,0.002033389742900699,11104.1904140471,4.07881524504316,32.39842491155945,0.42649631887075423,7.0
46,0.23254086944446997,2120.994484802115,0.004960165616189964,0.0031996843151222932,11098.068462906276,4.230387112803719,30.41663268493148,0.40285001811137977,7.0
47,0.22913862425488474,2120.5620238303336,0.0033426443944191897,0.002869147078384637,11097.057957500529,4.245615349348526,30.209146341468536,0.4004038759214763,7.0
48,0.11825731195601441,2065.000000490644,0.003028197608267045,0.002288037706045091,10946.008623474996,5.201776244344494,15.470699736388653,0.25098422690435496,6.0
49,0.22467946021056623,2065.009393185382,0.0033523908781029777,0.0021343899983294265,11085.205262564794,5.23334276906323,18.093070274674478,0.28429604221635213,6.0
50,0.21584538130888603,2065.0015432908176,0.006780301418113231,0.0021429228977967564,11081.562361484312,5.243853353102984,17.892719464005182,0.28130085294602986,6.0
51,0.21744169024820656,2065.000140602736,0.002029772140816693,0.0011187574551827853,11082.313582595829,5.242178450707284,17.928370349379446,0.2818318734552556,6.0
52,0.20081440236776188,2065.0000650196303,0.004207795027561614,0.0037558068124593975,11072.507187577396,5.256568212041215,17.548197074312245,0.2763335627912857,6.0
53,0.2091997962182202,2065.0000487409693,0.004315800504494664,0.005069540405393094,11078.010990603438,5.25026488779499,17.741269202270637,0.279087512342327,6.0
54,0.19077663767379938,2065.000140602736,0.002458256517534895,0.0011187574551827853,11064.364553058305,5.261487364540734,17.313294012437968,0.27308550435609397,6.0
55,0.22913862425488474,2125.8735408004595,0.011386058619887889,0.002869147078384637,11099.045678718889,4.172725901882018,31.15880043997116,0.4136564003430209,7.0
56,0.18180761752212277,2065.0000072513512,0.0046632483752131705,0.002422453076452384,11055.59259811203,5.263390251009956,17.099682701428073,0.2702257087691763,6.0
57,0.19009728578279925,2065.000000351941,0.00642757491929737,0.005646669987518169,11063.750595582398,5.261718116516575,17.297203973135815,0.2728671912741774,6.0
58,0.14532363760894576,2065.001718454191,0.004132973311419947,0.0010985374130868329,11003.816044805004,5.245062925673743,16.191892180978293,0.25898110212685477,6.0
59,0.12656101359326155,2065.000000332516,0.00576539295870476,0.004714212099248183,10965.730053781888,5.217981480193911,15.696585883139583,0.2534078017333667,6.0
60,0.10491164611827333,2065.0000188981844,0.003298413366698778,0.004454313893780016,10910.229611009396,5.169975019638649,15.098023830473947,0.2471377135913026,6.0
61,0.11124101673263861,2065.000002127634,0.006916344254257146,0.005127020918197231,10927.852045493048,5.185964322050081,15.276302476299083,0.24895475837900602,6.0
62,0.1417295329182567,2065.0006120405737,0.0016519660018191667,0.0015030964375866425,10997.17774805422,5.240876544175871,16.098411619078643,0.25790128776563365,6.0
63,0.12285640586456481,2065.000375253743,0.0052433084174241,0.002098007658060543,10957.160598317529,5.211073582585653,15.596438633669136,0.2523243546025336,6.0
64,0.17465070496953203,2065.000016171214,0.0035462113842073145,0.002195811410231954,11047.533858742045,5.263161886114995,16.92666186697483,0.2679719055006038,6.0
65,0.22902940450777617,2127.753385775539,0.0026141168376270247,0.001018623211872921,11100.068397660594,4.156006879309871,31.37947489518715,0.4154609487963116,7.0
66,0.20304109318769648,2065.000000022358,0.005390334723990125,0.0030758552340316527,11074.081864560143,5.255087840828487,17.599726313065634,0.2770610574630956,6.0
67,0.13533468169368051,2065.0000077080567,0.0064974641559694315,0.002089280744186174,10984.611672774743,5.232259571297443,15.93058895491132,0.25599553728293495,6.0
68,0.2224099917132451,2118.1917292724274,0.004496833673828717,0.0047144933428122015,11093.312869044508,4.28990888380901,29.593920664753263,0.39398517306038167,7.0
69,0.17345672116643468,2065.000002139748,0.011637838746723259,0.002358750975649235,11046.095114843552,5.2629702557703695,16.89756167169677,0.2675982183635954,6.0
70,0.17789338299631904,2065.000000305087,0.007931658104058624,0.0010938514419162406,11051.30426632985,5.26346045129977,17.005343928209935,0.26899002811270323,6.0
71,0.1584052122608496,2065.000023772865,0.002543295394894243,0.0025249601086208334,11025.540626291167,5.256662646273231,16.52484950553529,0.2629434312261931,6.0
72,0.17748753419144575,2065.0000004788512,0.009113691910221721,0.0032232854125237888,11050.843258369268,5.26344089127062,16.995522450408437,0.2688623259487888,6.0
73,0.2089209162494632,2065.000006223678,0.006304416258784933,0.0033503557747027674,11077.846483069143,5.250507016642438,17.734881643503478,0.27899521056977894,6.0
74,0.17938407705279905,2065.0001834001723,0.01240608240779523,0.0035407102402244127,11052.970832156434,5.263484654233371,17.04139983855748,0.26946017604486905,6.0
75,0.1857492832229088,2065.000009908204,0.00805563814982424,0.001439689642914206,11059.626059178845,5.26285076187675,17.193982583450364,0.2714775117096669,6.0
76,0.116575143803472,2065.0001684516146,0.007838395927707057,0.001982290133730499,10941.783282061562,5.198161612921405,15.424431226741257,0.25049651177585763,6.0
77,0.1284496041723706,2065.000191571751,0.012292918001141701,0.0025844622833749694,10969.959671027715,5.221293904853305,15.747395908521492,0.253962840831457,6.0
78,0.10935208792792037,2065.00000630781,0.0022138184037480443,0.002208783962078309,10922.719358141843,5.181366364155215,15.223392754513625,0.24841115001592504,6.0
79,0.16937999381725616,2065.0009810901074,0.002019141749312727,0.0028771723260476853,11040.973500067887,5.261955695961263,16.797946645251773,0.266329598406386,6.0
80,0.21941927188171245,2065.0002677202037,0.0061119505442842415,0.0020149391374317477,11083.18682491935,5.239962640253584,17.972906594306643,0.2824962624833134,6.0
81,0.10784856418611669,2065.00023903417,0.009216856435829635,0.001052140186831089,10918.557350686031,5.177596726557207,15.181149392118787,0.24797974386858757,6.0
82,0.12157280216411095,2065.0053756709444,0.005215424542412618,0.00470563867046812,10954.100391477314,5.208455721648515,15.562622091995312,0.2519603362460872,6.0
83,0.13792313229250155,2065.000000229548,0.007600158068108482,0.0021366233046140617,10989.816517261741,5.2359303911961605,15.998744929410242,0.2567644783050254,6.0
84,0.18719761794301212,2065.000005709168,0.006309128585225669,0.0032664368524479817,11061.03744955677,5.262535762194749,17.228457664952035,0.27193937568321014,6.0
85,0.11919584126912214,2065.0027559234272,0.013055245934860652,0.0020761251412546385,10948.32853394854,5.203685463829619,15.497065414729821,0.2512627313958063,6.0
86,0.14814656235335605,2065.000771700358,0.002238394200805638,0.004465495141161982,11008.824597643048,5.248073685288259,16.264384617091103,0.2598288937732701,6.0
87,0.205413521122935,2065.0000040393284,0.006365044872786541,0.002708873126696229,11075.669020570196,5.25335542858017,17.654426384010005,0.2778392338099192,6.0
88,0.16161415343140217,2065.0021192646313,0.011659394263013174,0.0045412949787389184,11030.30558815946,5.258574535613848,16.605764973079214,0.26393208062346074,6.0
89,0.18887035452949008,2065.0015282576305,0.006738784437358724,0.0021482293831103167,11062.61897416126,5.262058353877935,17.268552306307182,0.27247766105594673,6.0
90,0.16668377232344625,2065.000000034537,0.006263158412236142,0.002376707580155025,11037.408728711152,5.261032712652241,16.731221735797327,0.2654910445451311,6.0
91,0.19438554149176474,2065.0000297899924,0.0034960411962025703,0.002786036383852027,11067.49170868739,5.260055658090903,17.39821620295988,0.27424714300817205,6.0
92,0.19817917510876876,2065.000157667157,0.00896239726497652,0.0035424950958136874,11070.536145908576,5.258138249045976,17.486954928463657,0.2754759904493131,6.0
93,0.1762329569316743,2065.000003611901,0.01177496501138437,0.0035305792111600216,11049.398523261341,5.263348284489246,16.96511434382771,0.26846806555897623,6.0
94,0.13350827269796706,2065.0000583602496,0.01278055527776918,0.0019029884815826527,10980.840493635023,5.229521481932598,15.88227120888124,0.25545460356225713,6.0
95,0.1025697028766739,2065.000001809971,0.0022540603165221306,0.0019624728278328563,10903.396817801855,5.163633437737216,15.031326052076059,0.2464685023155555,6.0
96,0.14943506111726995,2065.000221633892,0.007038919567498187,0.005100193778295594,11011.051199896283,5.249358906298747,16.29729939743063,0.2602166740007221,6.0
97,0.16128134950089298,2065.0000000080267,0.003993350191675391,0.002741242777208237,11029.823579144304,5.258434760017929,16.596934109398408,0.2638250759913817,6.0
98,0.15508903196096357,2065.000855719976,0.006336265179044304,0.0026193134011457623,11020.385366578728,5.254261303999824,16.441401803948953,0.2619331032480373,6.0
99,0.10846251782673888,2065.000002831673,0.00529220375734331,0.0012238813407103627,10920.265269005882,5.179150193502734,15.198387923910719,0.24815552799981866,6.0
100,0.17295309877315768,2065.0021032555264,0.0011625478777616905,0.0018390798046156978,11045.477531833661,5.262827682283719,16.885792179357257,0.26744560083575175,6.0
101,0.11484443059028221,2065.0002513989157,0.0030743993009278393,0.0053700661319512595,10937.352717645643,5.194326906366315,15.376610531426904,0.24999552646845696,6.0
102,0.17148873487530658,2065.0001845226748,0.004323549917010764,0.0018667455086121955,11043.663469393336,5.262552407804784,16.849501244191938,0.2669841980877247,6.0
103,0.11561735211190706,2065.001481232557,0.0021464782513133745,0.0016533678496172001,10939.340474704659,5.196028287629975,15.398270552952527,0.25022178146402574,6.0
104,0.131651867415309,2065.00006729016,0.0036272776487831105,0.0016516064320118535,10976.922572010593,5.2266135316517275,15.832946192267114,0.25490597797748493,6.0
105,0.1435720559748937,2065.0000912702953,0.0030094735351600564,0.0010053915937332607,11000.619479683068,5.2431032120904355,16.146169354370247,0.25845183954057915,6.0
106,0.12511878870123508,2065.002966913824,0.0039892877327168536,0.005285581955131467,10962.433900164722,5.215295632425206,15.658335860660657,0.2529914024866596,6.0
107,0.24264275353030532,2065.002854722705,0.007423641022455882,0.006489173055294441,11089.030421505751,5.206278992840293,18.485621213549596,0.2904723851748639,6.0
108,0.1007101524407461,2065.000683917769,0.012406437219752629,0.002566618043628597,10897.846841818773,5.158417489197717,14.978227319280359,0.24593973682907375,6.0
109,0.21149482593476024,2065.0117139814583,0.007423641022455882,0.004451129606284918,11079.303316367883,5.247913445123477,17.79675174425133,0.27987610006009206,6.0
110,0.19501785583612943,2065.000000021735,0.005163755939563891,0.003084843616597702,11068.016354455032,5.259766090775731,17.413035631675246,0.2744513301300109,6.0
111,0.16502985888452817,2065.000452777538,0.00667083799752147,0.002065936436912622,11035.14894679595,5.260327394813412,16.69037547654898,0.2649806634161441,6.0
112,0.15013532980082245,2065.0000672572833,0.0022451609538367986,0.005350200158088947,11012.245622686194,5.250030296389365,16.31518417521457,0.2604280256956388,6.0
113,0.1519076060493535,2065.0000013337144,0.005596298323715526,0.0013543723070702843,11015.219728294,5.251647415795891,16.360407160401124,0.26096454531847496,6.0
114,0.1997418834393958,2065.0001252340844,0.007822018877346796,0.0060313885577307075,11071.719085492598,5.257230503763986,17.52331243010601,0.275984152926243,6.0
115,0.22189145214761427,2065.0002677202037,0.0061119505442842415,0.0020149391374317477,11084.19359204692,5.2370500311430455,18.028332497524488,0.2833295537714579,6.0
116,0.14546756760323004,2065.000000144288,0.007872333597750799,0.0021366233046140617,11004.07772060911,5.2452595603679475,16.19520572552255,0.25902060031736035,6.0
