,epsilon_progress,nfe
0,0,0
1,5,100
2,21,1183
3,33,2264
4,42,3343
5,50,4418
6,60,5495
7,68,6576
8,80,7648
9,93,8730
10,104,9807
11,111,10893
12,118,11975
13,118,13050
14,118,14126
15,118,15203
16,118,16286
17,118,17361
18,118,18440
19,118,19518
20,118,20596
21,118,21677
22,119,22763
23,119,23843
24,119,24925
25,119,26009
26,119,27073
27,119,28149
28,119,29225
29,119,30301
30,119,31374
31,119,32457
32,119,33539
33,119,34620
34,119,35696
35,119,36774
36,119,37846
37,119,38922
38,119,40004
39,119,41067
40,119,42152
41,119,43226
42,119,44309
43,119,45389
44,119,46465
45,119,47549
46,119,48626
47,119,49701
48,119,50780
49,119,51856
50,119,52929
51,119,54010
52,119,55090
53,119,56161
54,119,57237
55,119,58310
56,119,59385
57,119,60464
58,119,61536
59,119,62618
60,119,63698
61,119,64772
62,119,65853
63,119,66942
64,119,68009
65,119,69079
66,119,70161
67,119,71232
68,119,72311
69,119,73385
70,119,74467
71,119,75547
72,119,76626
73,119,77709
74,119,78798
75,119,79876
76,119,80962
77,119,82047
78,119,83117
79,119,84202
80,119,85274
81,119,86357
82,119,87440
83,119,88512
84,119,89584
85,119,90671
86,119,91746
87,119,92826
88,119,93903
89,119,94982
90,119,96051
91,119,97130
92,119,98135
93,119,99138
94,119,100147
95,119,101152
96,119,102156
97,119,103157
98,119,104165
99,119,105167
100,119,106167
101,119,107172
102,119,108181
103,119,109181
104,119,110189
105,119,111191
106,119,112199
107,119,113208
108,119,114208
109,119,115212
110,119,116220
111,119,117226
112,119,118228
113,119,119235
114,119,120243
115,119,121246
116,119,122252
117,119,123260
118,119,124262
119,119,125264
120,119,126272
121,119,127274
122,120,128282
123,120,129291
124,120,130295
125,120,131301
126,120,132307
127,120,133315
128,120,134320
129,120,135328
130,120,136333
131,120,137335
132,120,138338
133,123,139342
134,124,140348
135,124,141352
136,126,142354
137,127,143358
138,127,144367
139,127,145371
140,127,146378
141,127,147379
142,127,148384
143,127,149384
144,127,150387
145,127,151390
146,128,152398
147,128,153407
148,129,154415
149,132,155420
150,132,156420
151,132,157421
152,132,158421
153,132,159425
154,132,160427
155,132,161435
156,132,162442
157,132,163448
158,132,164448
159,132,165448
160,132,166449
161,132,167452
162,132,168455
163,132,169460
164,132,170469
165,132,171475
166,132,172475
167,132,173478
168,132,174480
169,132,175486
170,132,176495
171,132,177498
172,132,178499
173,132,179508
174,132,180511
175,132,181514
176,132,182515
177,132,183520
178,132,184525
179,132,185528
180,132,186528
181,132,187535
182,132,188539
183,132,189546
184,132,190547
185,132,191552
186,132,192555
187,132,193559
188,132,194561
189,132,195565
190,132,196565
191,134,197567
192,136,198575
193,136,199582
