,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Intratemporal consumption Gini 2105,Temperature overshoot 2105
0,0.11587011871467522,2065.0011091614124,0.008394680010427574,0.0017422849283629217,11046.537187910113,0.28059974993295866,5.0
1,0.17659283652289234,2065.013303711702,0.0020018474437816947,0.00107827937107922,11153.604587900409,0.28289970164565814,5.0
2,0.1205123852190758,2065.0165472211233,0.002754266002338454,0.008068783230896444,11167.208279638644,0.2832998702241474,5.0
3,0.11798845488437251,2065.0057816505882,0.0011045507350088695,0.005365522661532079,11051.761559575032,0.28069882511415434,5.0
4,0.12927136777521708,2065.0003098013276,0.004871994763300614,0.002954723819207656,11077.586286161652,0.2811985633138813,5.0
5,0.2127466445919763,2065.00009761291,0.0014258859472585114,0.0035280734623194237,11182.749450151368,0.28389899246883443,5.0
6,0.14690636501277135,2065.0133036702955,0.0011475708376046671,0.009836695950901291,11111.603122530567,0.2818985713916223,5.0
7,0.10000011182399439,2065.000008414386,0.003151030948117684,0.0013287866577734717,11003.230646325319,0.2797984278491091,5.0
8,0.1365417216831786,2065.0001844359226,0.0011409829364888366,0.008313450636373735,11092.508565375625,0.2814981682212176,5.0
9,0.1523670404291033,2065.003489772371,0.0010194073291401287,0.001347073152780656,11120.704827606834,0.28209773386288095,5.0
10,0.15516145834598766,2065.00000076201,0.0016523020137594667,0.001061444351735561,11125.112184046622,0.2821968107944338,5.0
11,0.1201182029789964,2065.000083101526,0.003003120941387989,0.0018176101097135142,11056.898301744835,0.2807965767028354,5.0
12,0.20114503409138504,2065.0000125808997,0.0011083637103502036,0.005065437898121426,11175.79565165121,0.28359977988315704,5.0
13,0.20879167708069082,2065.0000007219373,0.004715490533449223,0.0012495643569007437,11180.620807181262,0.283799032145371,5.0
14,0.13405058991904473,2065.0002726987545,0.0012001975940897894,0.0017967476233160396,11087.54102329359,0.2813973589272843,5.0
15,0.1316632945677642,2065.0000000652217,0.003954608429273669,0.006428315062127739,11082.639323442683,0.2812989580205036,5.0
16,0.1415962496030388,2065.000000897227,0.0011203319086542898,0.0011168335573526651,11102.135080042237,0.2816970920822496,5.0
17,0.20490293783166302,2065.000000023154,0.0023361884937471047,0.0030698885781697627,11178.285156691476,0.2836987138826777,5.0
18,0.2168152698110702,2065.0000002506868,0.004498227653171549,0.007295348266153247,11184.684169714568,0.2839997306712078,5.0
19,0.13908152703632812,2065.0000014858747,0.0018121734822606587,0.007714907860139252,11097.420698982422,0.28159904380793166,5.0
20,0.18659356351477727,2065.0000001341073,0.0010242213560716351,0.00416780315375774,11163.925795036266,0.28319676242308195,5.0
21,0.12239202112623108,2065.0000000129708,0.001721671190853429,0.003345140475714471,11062.242652860008,0.2808991774154651,5.0
22,0.24274322498262582,2065.000000227502,0.001426152884767732,0.0010868060672178954,11191.19540727486,0.284596974951879,6.0
