,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Temperature overshoot 2105
0,0.24340610311036692,2186.270383466773,0.001000000029933721,0.00477963718864456,10054.902221375105,7.0
1,0.2483189592242488,2065.0003820915776,0.0010000003177097303,0.010164309329744511,10034.488781780501,6.0
