,epsilon_progress,nfe
0,0,0
1,11,100
2,109,1186
3,268,2266
4,340,3339
5,380,4414
6,411,5484
7,442,6564
8,472,7643
9,491,8718
10,515,9793
11,571,11048
12,599,12102
13,616,13167
14,625,14225
15,638,15286
16,654,16346
17,664,17405
18,672,18467
19,678,19532
20,680,20591
21,686,21649
22,691,22701
23,696,23757
24,706,24803
25,712,25850
26,716,26912
27,716,27977
28,724,29035
29,727,30094
30,728,31159
31,733,32221
32,735,33288
33,737,34355
34,737,35416
35,740,36479
36,743,37541
37,744,38595
38,746,39663
39,748,40720
40,749,41786
41,751,42851
42,755,43910
43,757,44972
44,759,46034
45,760,47093
46,761,48147
47,761,49210
48,764,50273
49,764,51330
50,766,52389
51,770,53446
52,771,54500
53,775,55554
54,775,56608
55,776,57669
56,777,58731
57,778,59790
58,779,60848
59,780,61906
60,781,62965
61,781,64021
62,782,65079
63,784,66139
64,787,67192
65,789,68252
66,789,69307
67,790,70370
68,795,71433
69,796,72491
70,796,73549
71,796,74601
72,796,75667
73,797,76731
74,797,77783
75,801,78849
76,804,79903
77,805,80969
78,807,82025
79,807,83085
80,808,84146
81,808,85208
82,808,86271
83,808,87336
84,808,88390
85,809,89447
86,809,90515
87,810,91574
88,811,92633
89,811,93678
90,812,94730
91,812,95789
92,812,96837
93,813,97891
94,813,98940
95,813,100009
96,813,101072
97,813,102129
98,814,103177
99,814,104218
100,815,105277
101,816,106338
102,817,107406
103,817,108469
104,817,109532
105,818,110594
106,818,111652
107,819,112705
108,819,113752
109,819,114809
110,821,115866
111,821,116923
112,821,117988
113,822,119054
114,822,120106
115,823,121171
116,823,122227
117,824,123274
118,824,124335
119,824,125393
120,824,126447
121,825,127509
122,825,128567
123,826,129620
124,826,130682
125,827,131740
126,828,132800
127,828,133851
128,829,134911
129,829,135976
130,829,137032
131,829,138084
132,829,139143
133,830,140207
134,830,141262
135,831,142311
136,831,143374
137,831,144418
138,831,145481
139,831,146529
140,831,147577
141,831,148639
142,833,149689
143,833,150750
144,833,151813
145,833,152874
146,833,153926
147,835,154985
148,835,156048
149,835,157105
150,836,158163
151,837,159225
152,839,160284
153,839,161353
154,840,162416
155,840,163473
156,842,164535
157,842,165589
158,842,166651
159,842,167701
160,842,168761
161,842,169820
162,842,170881
163,842,171937
164,843,172999
165,843,174054
166,843,175120
167,843,176182
168,843,177240
169,843,178287
170,844,179347
171,845,180403
172,845,181462
173,845,182527
174,847,183582
175,847,184642
176,847,185694
177,848,186745
178,848,187809
179,848,188864
180,849,189918
181,849,190973
182,850,192036
183,852,193092
184,852,194142
185,854,195196
186,854,196259
187,854,197315
188,854,198377
189,854,199426
