,epsilon_progress,nfe
0,0,0
1,7,100
2,21,1187
3,37,2258
4,48,3336
5,62,4407
6,71,5481
7,81,6561
8,94,7631
9,103,8719
10,108,9791
11,111,10875
12,111,11952
13,111,13034
14,111,14116
15,111,15181
16,111,16254
17,111,17338
18,112,18414
19,115,19483
20,115,20565
21,115,21643
22,115,22718
23,115,23789
24,115,24865
25,115,25950
26,115,27021
27,115,28099
28,115,29181
29,115,30260
30,115,31348
31,115,32425
32,115,33508
33,115,34579
34,115,35660
35,115,36745
36,115,37820
37,115,38899
38,115,39972
39,115,41053
40,115,42131
41,115,43199
42,115,44276
43,115,45354
44,115,46437
45,115,47514
46,115,48587
47,115,49661
48,115,50741
49,115,51813
50,115,52902
51,115,53983
52,115,55057
53,115,56138
54,115,57218
55,115,58295
56,115,59369
57,115,60447
58,115,61524
59,115,62600
60,115,63676
61,115,64756
62,118,65832
63,120,66891
64,123,67969
65,126,69053
66,128,70127
67,132,71209
68,135,72292
69,137,73372
70,140,74450
71,142,75532
72,147,76613
73,149,77695
74,149,78765
75,149,79847
76,149,80926
77,149,82011
78,149,83087
79,149,84158
80,149,85228
81,149,86304
82,149,87383
83,149,88462
84,149,89537
85,149,90613
86,149,91697
87,149,92777
88,149,93857
89,149,94935
90,149,96016
91,149,97101
92,149,98105
93,149,99108
94,149,100110
95,149,101116
96,149,102124
97,149,103130
98,149,104135
99,149,105142
100,149,106145
101,149,107145
102,149,108148
103,149,109154
104,149,110156
105,149,111161
106,149,112170
107,149,113174
108,149,114180
109,149,115180
110,149,116186
111,149,117195
112,149,118197
113,149,119202
114,149,120205
115,149,121210
116,149,122210
117,149,123212
118,149,124220
119,149,125227
120,149,126231
121,149,127236
122,150,128241
123,150,129243
124,150,130251
125,150,131251
126,150,132255
127,150,133257
128,150,134259
129,150,135260
130,150,136267
131,150,137272
132,150,138276
133,150,139281
134,150,140289
135,150,141293
136,150,142301
137,150,143307
138,150,144312
139,150,145312
140,150,146319
141,150,147324
142,150,148325
143,150,149332
144,151,150339
145,151,151346
146,151,152352
147,151,153356
148,152,154364
149,152,155372
150,155,156373
151,160,157380
152,160,158380
153,160,159381
154,160,160390
155,160,161398
156,160,162398
157,160,163406
158,160,164415
159,160,165417
160,160,166422
161,160,167430
162,160,168431
163,168,169436
164,173,170442
165,179,171442
166,179,172445
167,179,173449
168,179,174453
169,179,175460
170,179,176468
171,179,177471
172,179,178476
173,179,179484
174,179,180489
175,179,181491
176,179,182491
177,179,183499
178,179,184505
179,179,185509
180,179,186513
181,179,187516
182,179,188518
183,179,189521
184,179,190529
185,179,191535
186,179,192542
187,179,193543
188,179,194552
189,179,195559
190,179,196559
191,179,197562
192,179,198564
193,179,199565
