,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Intratemporal consumption Gini 2105,Temperature overshoot 2105
0,0.13463087220802566,2170.2160777164218,0.005334467554234392,0.006449031080193274,10961.549190373065,0.283199953760916,7.0
1,0.11238612328350855,2171.026425235861,0.012381468024372047,0.004318412892392768,10911.38036559003,0.2821998248510594,7.0
2,0.10260024359482832,2174.8847684293637,0.014524211067271033,0.01113006564770726,10884.956805421221,0.28169998000746077,7.0
3,0.11443037619441317,2173.1424316245293,0.011123868337631935,0.001490149444728959,10916.584061663252,0.2822999594528785,7.0
4,0.2281333201383637,2166.3147974612916,0.0046683125762315815,0.0061071394872064715,11056.668227610488,0.28609977218220595,7.0
5,0.15274558161653545,2168.543414304654,0.010373798585192844,0.0031878118109468197,10993.333665613512,0.2838999014277697,7.0
6,0.21196922658919531,2164.1526577267746,0.012352351553088265,0.014869199831321744,11051.232840874993,0.28569996431022177,7.0
7,0.1473393985323411,2167.4242191252283,0.001217944773952807,0.014450036269759006,10984.60165328112,0.28369978270205404,7.0
8,0.11036425900327719,2171.8955902098674,0.001603811279558357,0.008182608566238928,10906.159861353597,0.28209995102352675,7.0
9,0.16125465316559212,2167.696250603811,0.009028904798049627,0.0062127222346384774,11005.758227551967,0.28419982790634213,7.0
10,0.21585393486314547,2166.801661626006,0.010376276633935505,0.004066400443665847,11052.923136273133,0.2857997825865636,7.0
11,0.2239613771114606,2165.7993049006404,0.007407128465226628,0.009156028895678958,11055.65273862948,0.2859995237886943,7.0
12,0.20057623020149212,2166.6976387789423,0.006571247961309148,0.0018561202615991828,11044.954282189407,0.2853996931524021,7.0
13,0.1641936748923284,2168.3065620682632,0.004237116191840145,0.0010964911538929665,11009.712469264978,0.2842999056820076,7.0
14,0.20432537252315794,2164.2979164553817,0.008885962994762705,0.013335516578958723,11047.237125931126,0.2854999198826743,7.0
15,0.20808090984700894,2166.2758498395974,0.003929848028664495,0.002092441207833439,11049.33828859555,0.2855999496157962,7.0
16,0.1969524345605728,2166.2758498395974,0.0037431158124062464,0.003237048255765361,11042.497995939586,0.2852998659027423,7.0
17,0.12082681895591026,2170.2298852809877,0.0018208763433212216,0.01236113246690988,10931.966798090632,0.2825999761604828,7.0
18,0.1702619111504559,2167.1283920689607,0.001966340860207943,0.008071723396506476,11017.296591237446,0.28449995939468475,7.0
19,0.17980963297700914,2165.1343860427473,0.0020977785419078387,0.0022102057065945544,11027.779335867357,0.2847999603804759,7.0
20,0.1830863468154306,2166.599763561868,0.006247526123385463,0.0036895581141679077,11031.019156864666,0.2848997114319822,7.0
21,0.12303024670326035,2169.699702546436,0.0067811523901647195,0.0023215698074952693,10937.011474058847,0.28269995134167897,7.0
22,0.13223718438973242,2168.831880968428,0.003928159914882442,0.002558800213551021,10956.742410277333,0.2830999912566925,7.0
23,0.10450399419603615,2172.268653590737,0.001023588830704769,0.0016823796373309674,10890.302686376494,0.2817999957164719,7.0
24,0.23241799000668456,2164.1193675139466,0.006679512015886254,0.002106910688200462,11057.436016785712,0.28619952488215655,7.0
25,0.15552222732468854,2168.7506360679095,0.0034290089749916485,0.004657768246724987,10997.562835004654,0.2839997876377913,7.0
26,0.12752664244144424,2172.589619137799,0.004197494744851812,0.002390764272429658,10946.966265816773,0.28289985068110207,7.0
27,0.15834395526870823,2168.3529729407674,0.003587219626230625,0.002883103726182743,11001.684547952103,0.2840992335390951,7.0
28,0.10074860338888104,2173.8439158991514,0.0027143779411289482,0.0011172765984528688,10879.605306436699,0.2815999742270057,7.0
29,0.13955161816949277,2172.366411769565,0.004775896887250655,0.0028872640975337606,10970.959721845089,0.2833999834671179,7.0
30,0.21989487780576886,2165.0369065166565,0.0029415225711318486,0.014137117745578279,11054.404948565096,0.28589979468454935,7.0
31,0.15494635838840842,2065.2127096748445,0.0026208066926854965,0.007633306166843311,10989.840838971879,0.2837136745427492,7.0
32,0.176531512331646,2168.5570945085574,0.002115398753761626,0.0031862038971880616,11024.408403168545,0.28469982424961204,7.0
33,0.16719434426704513,2167.8044382316193,0.005461164215216693,0.009346236868638814,11013.555217825558,0.284399808199294,7.0
34,0.1233308848096075,2065.025171256608,0.0026208066926854965,0.0013903895904647415,10928.011829083282,0.2824756597860238,7.0
35,0.19337823299436374,2166.3832335645216,0.002037575188977,0.001489043718763731,11039.86063105842,0.28519967034832655,7.0
36,0.1473393985323411,2065.293710319711,0.001217944773952807,0.014450036269759006,10976.919317940203,0.2834440339923738,7.0
37,0.10641628762352656,2173.686001054983,0.0073797613184413925,0.011245455447675995,10895.612990822818,0.2818999884080725,7.0
38,0.13505031469183296,2065.0060077792455,0.0014110266879884547,0.0013903895904647415,10953.894669319181,0.2829666178163741,7.0
39,0.11262626473624736,2065.025171256608,0.002227773835920684,0.0018549208878668555,10901.175591079118,0.28198482059946994,7.0
40,0.13708509886207798,2169.214458192174,0.009912750600624175,0.009593271642046881,10966.291268489796,0.28329994407437603,7.0
41,0.12140455227089965,2065.029376795905,0.014523064705526292,0.01072344958033897,10923.411047352143,0.2823905649284051,7.0
42,0.13031955721740057,2065.032940012645,0.01456178640437078,0.012650720535258151,10943.841008537835,0.2827742141903431,7.0
43,0.17336141463992494,2168.339635306843,0.002232072641823085,0.008204095504936275,11020.913165172009,0.2845998815746657,7.0
44,0.19425357160495751,2065.0060077792455,0.0011571724478401657,0.0033965071441543625,11037.567941663923,0.28491699324527764,7.0
45,0.1495115658355093,2065.0060077792455,0.009053410110800686,0.0031166286068602667,10981.154319656414,0.2835164370220078,7.0
46,0.25112778385284457,2065.0007097740213,0.0013038786668947303,0.0035967227047565163,11059.480022134212,0.28625980652447336,7.0
