,epsilon_progress,nfe
0,0,0
1,12,100
2,62,1181
3,87,2251
4,95,3338
5,103,4413
6,104,5479
7,108,6559
8,110,7632
9,112,8713
10,115,9792
11,119,10811
12,121,11852
13,122,12890
14,123,13920
15,123,14943
16,124,15979
17,125,17018
18,125,18053
19,125,19080
20,126,20119
21,127,21160
22,127,22193
23,127,23232
24,128,24270
25,128,25310
26,128,26347
27,128,27375
28,129,28418
29,129,29449
30,129,30482
31,129,31517
32,129,32555
33,129,33579
34,129,34619
35,129,35659
36,129,36695
37,129,37724
38,129,38754
39,131,39787
40,131,40823
41,131,41854
42,131,42890
43,132,43927
44,133,44962
45,133,45996
46,133,47035
47,133,48060
48,133,49092
49,133,50132
50,134,51178
51,134,52219
52,135,53259
53,136,54295
54,137,55317
55,137,56346
56,138,57366
57,138,58408
58,138,59429
59,139,60458
60,139,61490
61,139,62529
62,139,63558
63,139,64590
64,140,65632
65,141,66668
66,141,67704
67,141,68744
68,141,69779
69,141,70811
70,141,71848
71,142,72888
72,142,73922
73,142,74922
74,142,75950
75,142,76974
76,144,78015
77,144,79051
78,144,80092
79,144,81129
80,144,82170
81,144,83194
82,145,84231
83,146,85265
84,146,86302
85,146,87343
86,146,88368
87,146,89397
88,146,90433
89,147,91464
90,148,92496
91,148,93537
92,148,94569
93,149,95602
94,149,96636
95,149,97673
96,149,98716
97,149,99750
98,149,100791
99,149,101832
100,149,102868
101,149,103901
102,150,104916
103,150,105945
104,150,106983
105,150,108020
106,150,109059
107,150,110092
108,150,111127
109,150,112159
110,150,113200
111,150,114233
112,150,115267
113,150,116295
114,150,117331
115,150,118370
116,150,119412
117,150,120447
118,150,121486
119,151,122524
120,151,123544
121,151,124581
122,152,125615
123,152,126646
124,152,127684
125,152,128715
126,152,129748
127,152,130786
128,152,131822
129,152,132853
130,152,133888
131,152,134919
132,152,135962
133,152,137007
134,152,138045
135,152,139079
136,152,140080
137,152,141111
138,152,142147
139,153,143183
140,153,144217
141,153,145249
142,153,146281
143,153,147318
144,153,148354
145,153,149390
146,153,150426
147,154,151452
148,154,152491
149,154,153527
150,154,154555
151,154,155598
152,154,156639
153,154,157679
154,154,158709
155,154,159741
156,155,160784
157,155,161825
158,155,162858
159,155,163895
160,155,164924
161,155,165950
162,155,166989
163,155,168029
164,156,169063
165,156,170087
166,156,171131
167,156,172166
168,157,173207
169,157,174245
170,157,175273
171,157,176308
172,157,177335
173,157,178375
174,158,179418
175,158,180449
176,158,181489
177,158,182521
178,158,183555
179,158,184598
180,158,185630
181,158,186668
182,158,187713
183,158,188747
184,158,189770
185,158,190804
186,158,191838
187,158,192872
188,158,193911
189,158,194942
190,158,195979
191,158,197021
192,158,198056
193,159,199087
