,epsilon_progress,nfe
0,0,0
1,6,100
2,15,1177
3,21,2262
4,22,3339
5,23,4424
6,23,5495
7,23,6574
8,23,7647
9,23,8726
10,23,9803
11,23,10888
12,24,11956
13,24,13040
14,24,14108
15,24,15178
16,25,16258
17,25,17333
18,25,18410
19,25,19492
20,25,20573
21,25,21644
22,25,22720
23,25,23795
24,25,24867
25,25,25951
26,25,27028
27,25,28107
28,25,29184
29,25,30254
30,25,31323
31,25,32407
32,25,33478
33,25,34560
34,25,35642
35,25,36711
36,25,37795
37,25,38874
38,25,39954
39,25,41034
40,26,42109
41,26,43192
42,26,44275
43,26,45354
44,27,46431
45,27,47495
46,27,48575
47,27,49664
48,27,50739
49,27,51819
50,27,52892
51,27,53973
52,27,55055
53,27,56126
54,27,57203
55,27,58279
56,27,59353
57,27,60427
58,27,61506
59,27,62587
60,27,63666
61,27,64740
62,27,65823
63,27,66906
64,27,67987
65,27,69066
66,27,70145
67,27,71227
68,27,72300
69,27,73386
70,27,74462
71,27,75543
72,27,76623
73,27,77704
74,27,78786
75,27,79864
76,27,80944
77,27,82020
78,27,83100
79,27,84176
80,27,85254
81,27,86334
82,27,87413
83,27,88496
84,27,89571
85,27,90652
86,27,91737
87,27,92816
88,27,93890
89,27,94966
90,27,96046
91,27,97125
92,27,98134
93,27,99138
94,27,100148
95,27,101153
96,27,102162
97,27,103173
98,27,104175
99,27,105181
100,27,106192
101,27,107201
102,27,108211
103,27,109212
104,27,110221
105,27,111224
106,27,112228
107,27,113228
108,27,114236
109,27,115237
110,27,116241
111,27,117243
112,27,118247
113,27,119258
114,27,120266
115,27,121273
116,27,122280
117,27,123284
118,27,124288
119,27,125291
120,27,126293
121,27,127303
122,27,128311
123,27,129316
124,27,130320
125,27,131329
126,27,132330
127,27,133337
128,27,134342
129,27,135347
130,27,136349
131,27,137351
132,27,138362
133,27,139373
134,27,140380
135,27,141380
136,27,142382
137,27,143386
138,27,144396
139,27,145400
140,27,146408
141,27,147417
142,27,148424
143,27,149432
144,27,150434
145,27,151436
146,27,152446
147,27,153454
148,27,154461
149,27,155471
150,27,156473
151,27,157484
152,27,158490
153,27,159494
154,27,160503
155,27,161508
156,27,162508
157,27,163513
158,27,164524
159,27,165527
160,27,166534
161,27,167534
162,27,168544
163,27,169547
164,27,170548
165,27,171548
166,27,172548
167,27,173559
168,27,174568
169,27,175576
170,27,176586
171,27,177591
172,27,178593
173,27,179593
174,27,180604
175,27,181612
176,27,182612
177,28,183617
178,28,184618
179,28,185624
180,28,186627
181,28,187630
182,28,188635
183,28,189643
184,28,190653
185,28,191657
186,28,192668
187,28,193678
188,28,194689
189,28,195693
190,28,196703
191,28,197714
192,28,198723
193,28,199726
